word,phonetics_us
arranger,/əˈreɪndʒər/
inconvenient,/ˌɪnkənˈvinjənt/
affliction,/əˈflɪkʃən/
anxiously,/ˈæŋkʃəsli/
cure,/kjʊr/
lung,/lʌŋ/
camera,/ˈkæmərə/
orange,/ˈɔrɪndʒ/
cup,/kʌp/
scarcity,/ˈskɛrsəti/
flaky,/ˈfleɪki/
yonder,/ˈjɑndɚ/
lawmaker,/ˈlɔˌmeɪkɚ/
inauguration,/ɪnˌɔgjəˈreɪʃən/
streamer,/ˈstrimɚ/
congruence,/ˈkɒŋɡrʊəns/
heartless,/ˈhɑrtlɪs/
nomadic,/nəʊˈmædɪk/
cab,/kæb/
furniture,/ˈfɝnɪtʃɚ/
fennel,/ˈfɛnəl/
innumerable,/ɪˈnumərəbəl/
pillar,/ˈpɪlɚ/
confused,/kənˈfjuzd/
countless,/ˈkaʊntlɪs/
verge,/vɝdʒ/
fastener,/ˈfɑːsnər/
pun,/pʌn/
reluctant,/rɪˈlʌktənt/
dandy,/ˈdændi/
enthusiastically,/ɪnˌθjuːziˈæstɪkli/
bench,/bɛntʃ/
race,/reɪs/
cliff,/klɪf/
hospitable,/ˈhɑspɪtəbəl/
quarrelling,/ˈkwɒrəlɪŋ/
lap,/læp/
nostalgia,/nɑˈstældʒə/
irreversible,/ˌɪrɪˈvɝsəbəl/
journal,/ˈdʒɝnəl/
former,/ˈfɔrmɚ/
whine,/hwaɪn/
paragon,/ˈpærəˌgɑn/
molecule,/ˈmɑləˌkjul/
pretend,/prɪˈtɛnd/
module,/ˈmɑdʒul/
foregoing,/fɔrˈgoʊɪŋ/
stockpile,/ˈstɑkˌpaɪl/
descend,/dɪˈsɛnd/
bullish,/ˈbʊlɪʃ/
spur,/spɝ/
downwind,/ˈdaʊnˈwɪnd/
unremarkable,/ˌʌnrɪˈmɑːrkəbəl/
swiftly,/ˈswɪftli/
foul,/faʊl/
snare,/snɛr/
pet,/pɛt/
rectangular,/rɛkˈtæŋgjəlɚ/
worse,/wɝs/
intolerant,/ɪnˈtɑlərənt/
unsightly,/ʌnˈsaɪtli/
nationalism,/ˈnæʃənəlˌɪzəm/
selfishness,/ˈsɛlfɪʃnɪs/
ephemeral,/ɪˈfɛmərəl/
custard,/ˈkʌstɚd/
bee,/bi/
coupon,/ˈkupɑn/
beaver,/ˈbivɚ/
tactile,/ˈtæktɪl/
squirt,/skwɝt/
internal,/ɪnˈtɝnəl/
reminiscence,/ˌrɛməˈnɪsəns/
terrestrial,/təˈrɛstriəl/
Pisces,/ˈpaɪsiːz/
onus,/ˈoʊnəs/
cellar,/ˈsɛlɚ/
mongrel,/ˈmʌŋgrəl/
sprightly,/ˈspraɪtli/
saint,/seɪnt/
hitherto,/ˈhɪðɚˌtu/
since,/sɪns/
abandonment,/əˈbændənmənt/
presence,/ˈprɛzəns/
indignant,/ɪnˈdɪgnənt/
revolting,/rɪˈvoʊltɪŋ/
improper,/ɪmˈprɑpɚ/
lethal,/ˈliθəl/
unbearable,/ʌnˈbɛrəbəl/
bulge,/bʌldʒ/
unattended,/ˌʌnəˈtɛndɪd/
alcoholism,/ˈælkəhɔˌlɪzəm/
fireplace,/ˈfaɪrˌpleɪs/
visa,/ˈvizə/
cabinet,/ˈkæbənɪt/
consulting,/kənˈsʌltɪŋ/
fatigue,/fəˈtig/
partially,/ˈpɑːrʃəli/
negligent,/ˈnɛglɪdʒənt/
chain,/tʃeɪn/
reply,/rɪˈplaɪ/
tanned,/ˈtænd/
tribal,/ˈtraɪbəl/
sap,/sæp/
picked,/pɪkt/
gin,/dʒɪn/
qualitative,/ˈkwɑlɪˌteɪtɪv/
picking,/ˈpɪkɪŋ/
outlying,/ˈaʊtˌlaɪɪŋ/
wait,/weɪt/
mausoleum,/ˌmɔsəˈliəm/
game,/geɪm/
commentary,/ˈkɑmənˌtɛri/
infuriating,/ɪnˈfjʊərieɪtɪŋ/
prediction,/prɪˈdɪkʃən/
recurrence,/rɪˈkʌrəns/
diver,/ˈdaɪvɚ/
hazy,/ˈheɪzi/
flux,/flʌks/
garb,/gɑrb/
network,/ˈnɛtˌwɝk/
undulating,/ˈʌndjʊleɪtɪŋ/
transport,/v. trænsˈpɔrt n. ˈtrænspɔrt/
warden,/ˈwɔrdən/
distortion,/dɪˈstɔrʃən/
mercenary,/ˈmɝsəˌnɛri/
morsel,/ˈmɔrsəl/
hymn,/hɪm/
software,/ˈsɔftˌwɛr/
hacker,/ˈhækɚ/
lamb,/læm/
original,/əˈrɪdʒənəl/
abruptly,/əˈbrʌptli/
plantation,/plænˈteɪʃən/
mummy,/ˈmʌmi/
stagger,/ˈstægɚ/
downright,/ˈdaʊnˌraɪt/
plume,/plum/
sustainability,/səˌsteɪnəˈbɪləti/
relic,/ˈrɛlɪk/
unchecked,/ʌnˈtʃɛkt/
ginger,/ˈdʒɪndʒɚ/
admiration,/ˌædməˈreɪʃən/
high,/haɪ/
lotus,/ˈloʊtəs/
enigma,/əˈnɪgmə/
cocaine,/koʊˈkeɪn/
slipper,/ˈslɪpɚ/
assignee,/ˌæsaɪˈniː/
expectation,/ˌɛkspɛkˈteɪʃən/
dizzy,/ˈdɪzi/
unworthy,/ʌnˈwɝði/
topple,/ˈtɑpəl/
wishful,/ˈwɪʃfəl/
medium,/ˈmidiəm/
emerging,/ɪˈmɜːdʒɪŋ/
thirsty,/ˈθɝsti/
informative,/ɪnˈfɔrmətɪv/
reminder,/rɪˈmaɪndər/
retrospect,/ˈrɛtrəˌspɛkt/
pilot,/ˈpaɪlət/
profusion,/prəˈfjuʒən/
taker,/ˈteɪkər/
sneaky,/ˈsniːki/
amber,/ˈæmbɚ/
ado,/əˈdu/
mooring,/ˈmʊrɪŋ/
hue,/hju/
turmoil,/ˈtɝmɔɪl/
lark,/lɑrk/
mattress,/ˈmætrɪs/
delightful,/dɪˈlaɪtfəl/
theory,/ˈθiəri/
adhere,/ædˈhɪr/
flashing,/ˈflæʃɪŋ/
unwritten,/ʌnˈrɪtən/
medical,/ˈmɛdɪkəl/
individual,/ˌɪndəˈvɪdʒuəl/
ghastly,/ˈgæstli/
plus,/plʌs/
scornfully,/ˈskɔːrnfəli/
bran,/bræn/
vehicle,/ˈviɪkəl or/
bump,/bʌmp/
dreamy,/ˈdrimi/
statement,/ˈsteɪtmənt/
constant,/ˈkɑnstənt/
daylight,/ˈdeɪˌlaɪt/
gelding,/ˈgɛldɪŋ/
inclined,/ɪnˈklaɪnd/
blindness,/ˈblaɪndnɪs/
strictly,/ˈstrɪktli/
doll,/dɑl/
welding,/ˈwɛldɪŋ/
collection,/kəˈlɛkʃən/
workman,/ˈwɝkmən/
hectare,/ˈhɛktɛr/
yield,/jild/
bread,/brɛd/
pang,/pæŋ/
grievance,/ˈgrivəns/
thatched,/ˈθætʃt/
baseball,/ˈbeɪsˌbɔl/
longevity,/lɑnˈdʒɛvɪti/
flattery,/ˈflætəri/
faith,/feɪθ/
off,/ɔf/
junior,/ˈdʒunjɚ/
gang,/gæŋ/
roomy,/ˈrumi/
triumphant,/traɪˈʌmfənt/
Iceland,/ˈaɪslənd/
connecting,/kəˈnektɪŋ/
sound,/saʊnd/
wide,/waɪd/
seethe,/sið/
transmission,/trænsˈmɪʃən/
undisputed,/ˌʌndɪsˈpjutɪd/
bewildering,/bɪˈwɪldərɪŋ/
gunman,/ˈgʌnmən/
evermore,/ˌɛvərˈmɔr/
historian,/hɪˈstɔriən/
warble,/ˈwɔrbəl/
necessity,/nəˈsɛsɪti/
pesticide,/ˈpɛstəˌsaɪd/
limbo,/ˈlɪmboʊ/
gander,/ˈgændɚ/
buzzard,/ˈbʌzɚd/
resumption,/rɪˈzʌmpʃən/
uncertain,/ʌnˈsɝtən/
outing,/ˈaʊtɪŋ/
ruthless,/ˈruθlɪs/
canal,/kəˈnæl/
Guatemala,/ˌgwɑːtəˈmɑːlə/
parish,/ˈpærɪʃ/
spacious,/ˈspeɪʃəs/
commanding,/kəˈmɑːndɪŋ/
budge,/bʌdʒ/
grapefruit,/ˈgreɪpˌfrut/
confined,/kənˈfaɪnd/
conceit,/kənˈsit/
scrabble,/ˈskræbəl/
gentle,/ˈdʒɛntəl/
verbal,/ˈvɝbəl/
battery,/ˈbætəri/
again,/əˈgɛn/
certified,/ˈsɜːtɪˌfaɪd/
desperate,/ˈdɛspərɪt/
callous,/ˈkæləs/
dunce,/dʌns/
act,/ækt/
board,/bɔrd/
sage,/seɪdʒ/
receptacle,/rɪˈsɛptəkəl/
tan,/tæn/
manifest,/ˈmænəˌfɛst/
heretofore,/ˌhɪrtəˈfɔr/
inattentive,/ˌɪnəˈtɛntɪv/
comprehensive,/ˌkɑmprɪˈhɛnsɪv/
forethought,/ˈfɔrˌθɔt/
choice,/tʃɔɪs/
slogan,/ˈsloʊgən/
projected,/prəˈdʒɛktɪd/
tempo,/ˈtɛmpoʊ/
readable,/ˈridəbəl/
pout,/paʊt/
laughter,/ˈlæftɚ/
loophole,/ˈlupˌhoʊl/
grill,/grɪl/
ivory,/ˈaɪvəri/
flag,/flæg/
expensive,/ɪkˈspɛnsɪv/
sunglasses,/ˈsʌnˌglæsɪz/
stolid,/ˈstɑlɪd/
folly,/ˈfɑli/
map,/mæp/
tasteless,/ˈteɪstlɪs/
cognitive,/ˈkɒgnɪtɪv/
humbug,/ˈhʌmˌbʌg/
governor,/ˈgʌvɚnɚ/
decorative,/ˈdɛkərətɪv/
accomplishment,/əˈkɑmplɪʃmənt/
hyphen,/ˈhaɪfən/
sunflower,/ˈsʌnˌflaʊɚ/
Algeria,/ælˈdʒɪəriə/
confidentiality,/ˌkɒnfɪdɛnʃiˈælɪti/
noisy,/ˈnɔɪzi/
bridal,/ˈbraɪdəl/
research,/rɪˈsɝtʃ/
tamer,/ˈteɪməʳ/
reluctantly,/rɪˈlʌktəntli/
dismayed,/ˌdɪsˈmeɪd/
maverick,/ˈmævərɪk/
driftwood,/ˈdrɪftˌwʊd/
feeble,/ˈfibəl/
maritime,/ˈmærɪˌtaɪm/
assertion,/əˈsɝʃən/
fisher,/ˈfɪʃɚ/
traditionally,/trəˈdɪʃənəli/
canvassing,/ˈkænvəsɪŋ/
nugget,/ˈnʌgɪt/
composition,/ˌkɑmpəˈzɪʃən/
downward,/ˈdaʊnwɚd/
enormously,/ɪˈnɔːrməsli/
complimentary,/ˌkɑmpləˈmɛntəri/
asylum,/əˈsaɪləm/
rotary,/ˈroʊtəri/
accidentally,/ˌæksɪˈdɛntəli/
probity,/ˈproʊbɪti/
thinking,/ˈθɪŋkɪŋ/
seemingly,/ˈsimɪŋli/
fret,/frɛt/
kiosk,/ˈkiɑsk/
amazing,/əˈmeɪzɪŋ/
patter,/ˈpætɚ/
godly,/ˈgɑdli/
repressed,/rɪˈprɛst/
tattoo,/tæˈtu/
irreparable,/ɪˈrɛpərəbəl/
coughing,/ˈkɒfɪŋ/
thrush,/θrʌʃ/
renewal,/rɪˈnuəl/
writhe,/raɪð/
contractual,/kənˈtræktʃuəl/
gaze,/geɪz/
stuffing,/ˈstʌfɪŋ/
anchor,/ˈæŋkɚ/
attrition,/əˈtrɪʃən/
rotten,/ˈrɑtən/
elaborate,/adj. ɪˈlæbərɪt; v. -əˌreɪt/
wage,/weɪdʒ/
propaganda,/ˌprɑpəˈgændə/
distasteful,/dɪsˈteɪstfəl/
restless,/ˈrɛstlɪs/
Malaysia,/məˈleɪziə/
remarkably,/rɪˈmɑːrkəbli/
sharp,/ʃɑrp/
cycling,/ˈsaɪkəlɪŋ/
coat,/koʊt/
intensity,/ɪnˈtɛnsɪti/
unrelenting,/ˌʌnrɪˈlɛntɪŋ/
furtherance,/ˈfɜːrðərəns/
assumption,/əˈsʌmpʃən/
seminary,/ˈsɛməˌnɛri/
legislation,/ˌlɛdʒɪsˈleɪʃən/
cam,/'kæm/
dodgy,/ˈdɒdʒi/
fruition,/fruˈɪʃən/
educational,/ˌɛdʒʊˈkeɪʃənəl/
knit,/nɪt/
batch,/bætʃ/
endurable,/ɪnˈdjʊərəbl/
material,/məˈtɪriəl/
asset,/ˈæsɛt/
refreshment,/rɪˈfrɛʃmənt/
metal,/ˈmɛtəl/
rope,/roʊp/
ward,/wɔrd/
partake,/pɑrˈteɪk/
pacific,/pəˈsɪfɪk/
overview,/ˈoʊvɚˌvju/
imbecile,/ˈɪmbəsɪl/
seasoned,/ˈsizənd/
preferable,/ˈprɛfərəbəl/
actively,/ˈæktɪvli/
routinely,/ruːˈtiːnli/
confectioner,/kənˈfɛkʃənɚ/
upset,/v./
mathematical,/ˌmæθəˈmætɪkəl/
deepening,/ˈdiːpənɪŋ/
spoke,/spoʊk/
wallet,/ˈwɑlɪt/
influx,/ˈɪnˌflʌks/
scholar,/ˈskɑlɚ/
subsequently,/ˈsʌbsɪkwəntli/
physician,/fɪˈzɪʃən/
itinerary,/aɪˈtɪnəˈrɛri/
grid,/grɪd/
chariot,/ˈtʃæriət/
clergy,/ˈklɝdʒi/
continent,/ˈkɑntənənt/
exhausted,/ɪgˈzɔstɪd/
impotent,/ˈɪmpətənt/
ditto,/ˈdɪtoʊ/
diction,/ˈdɪkʃən/
berth,/bɝθ/
strength,/strɛŋkθ/
postal,/ˈpoʊstəl/
better,/ˈbɛtɚ/
geographic,/ˌdʒiːəˈgræfɪk/
ignite,/ɪgˈnaɪt/
bullshit,/ˈbʊlʃɪt/
faulty,/ˈfɔlti/
affinity,/əˈfɪnɪti/
rationing,/ˈræʃənɪŋ/
savage,/ˈsævɪdʒ/
wee,/wi/
cart,/kɑrt/
unaffected,/ˌʌnəˈfɛktɪd/
kindness,/ˈkaɪndnɪs/
counterpoint,/ˈkaʊntɚˌpɔɪnt/
deserving,/dɪˈzɝvɪŋ/
dressy,/ˈdrɛsi/
letter,/ˈlɛtɚ/
alternative,/ɔlˈtɝnətɪv/
amazed,/əˈmeɪzd/
chalky,/ˈtʃɔki/
inordinate,/ɪnˈɔrdənɪt/
yelp,/jɛlp/
holiness,/ˈhoʊlinɪs/
storage,/ˈstɔrɪdʒ/
budding,/ˈbʌdɪŋ/
gunpowder,/ˈgʌnˌpaʊdɚ/
restraint,/rɪˈstreɪnt/
deserted,/dɪˈzɜːrtɪd/
relative,/ˈrɛlətɪv/
recent,/ˈrisənt/
sheet,/ʃit/
distributor,/dɪˈstrɪbjətɚ/
decisively,/dɪˈsaɪsɪvli/
weird,/wɪrd/
nay,/neɪ/
peninsula,/pəˈnɪnsələ/
reparation,/ˌrɛpəˈreɪʃən/
gulp,/gʌlp/
epic,/ˈɛpɪk/
nutrition,/nuˈtrɪʃən/
quicksand,/ˈkwɪkˌsænd/
lattice,/ˈlætɪs/
switchboard,/ˈswɪtʃˌbɔrd/
bile,/baɪl/
arc,/ɑrk/
inventory,/ˈɪnvənˌtɔri/
patriotic,/ˌpeɪtriˈɒtɪk/
energetic,/ˌɛnɚˈdʒɛtɪk/
parochial,/pəˈroʊkiəl/
hereinafter,/ˌhɪərɪnˈɑːftə/
scenery,/ˈsinəri/
throbbing,/ˈθrɒbɪŋ/
comforting,/ˈkʌmfərtɪŋ/
sesame,/ˈsɛsəmi/
wild,/waɪld/
moonlit,/ˈmunˌlɪt/
clique,/klik/
illegitimate,/ˌɪlɪˈdʒɪtəmɪt/
contingent,/kənˈtɪndʒənt/
imperative,/ɪmˈpɛrətɪv/
beauty,/ˈbjuti/
figure,/ˈfɪgjɚ/
falsehood,/ˈfɔlshʊd/
archive,/ˈɑrkaɪv/
deterioration,/dɪˌtɪriəˈreɪʃən/
caption,/ˈkæpʃən/
ravine,/rəˈvin/
rank,/ræŋk/
pickled,/ˈpɪkəld/
pivot,/ˈpɪvət/
optimism,/ˈɑptəˌmɪzəm/
diminished,/dɪˈmɪnɪʃt/
carefree,/ˈkɛrˌfri/
mentally,/ˈmɛntəli/
thinker,/ˈθɪŋkər/
acute,/əˈkjut/
backbone,/ˈbækˌboʊn/
duration,/dʊˈreɪʃən/
adolescent,/ˌædəlˈɛsənt/
contemporary,/kənˈtɛmpəˌrɛri/
irritation,/ˌɪrɪˈteɪʃən/
herbal,/ˈɝbəl/
output,/ˈaʊtˌpʊt/
driven,/ˈdrɪvən/
consignment,/kənˈsaɪnmənt/
note,/noʊt/
cave,/keɪv/
spoken,/ˈspoʊkən/
joust,/dʒaʊst/
scaffold,/ˈskæfəld/
doer,/ˈduɚ/
wiring,/ˈwaɪrɪŋ/
scattering,/ˈskætərɪŋ/
marriage,/ˈmærɪdʒ/
idyllic,/aɪˈdɪlɪk/
automatic,/ˌɔtəˈmætɪk/
dick,/dɪk/
misapprehension,/ˌmɪsæprɪˈhɛnʃən/
laughing,/ˈlɑːfɪŋ/
consciously,/ˈkɒnʃəsli/
earnest,/ˈɝnɪst/
tenant,/ˈtɛnənt/
mating,/ˈmætɪŋ/
nudge,/nʌdʒ/
disparity,/dɪˈspærɪti/
axle,/ˈæksəl/
trade,/treɪd/
stupid,/ˈstupɪd/
overdue,/ˌoʊvɚˈdu/
joist,/dʒɔɪst/
revolving,/rɪˈvɒlvɪŋ/
realism,/ˈriəˌlɪzəm/
dire,/daɪr/
barrage,/bəˈrɑʒ/
exaggeration,/ɪgˌzædʒəˈreɪʃən/
wanton,/ˈwɑntən/
bounty,/ˈbaʊnti/
haggling,/ˈhægəlɪŋ/
vibe,/ˈvaɪb/
slide,/slaɪd/
hooded,/ˈhʊdɪd/
tightly,/ˈtaɪtli/
stroll,/stroʊl/
heartily,/ˈhɑrtəli/
unprepared,/ˌʌnprɪˈpɛrd/
altitude,/ˈæltɪˌtud/
disease,/dɪˈziz/
coarsely,/ˈkɔːrsli/
whinny,/ˈhwɪni/
satellite,/ˈsætəˌlaɪt/
conflicting,/kənˈflɪktɪŋ/
standstill,/ˈstændˌstɪl/
fun,/fʌn/
applicable,/ˈæplɪkəbəl/
pretentious,/prɪˈtɛnʃəs/
group,/grup/
limited,/ˈlɪmɪtɪd/
globe,/gloʊb/
helpless,/ˈhɛlplɪs/
pouch,/paʊtʃ/
hopper,/ˈhɑpɚ/
thumbnail,/ˈθʌmˌneɪl/
handicap,/ˈhændiˌkæp/
feminine,/ˈfɛmənɪn/
added,/ˈædɪd/
seam,/sim/
deadline,/ˈdɛdˌlaɪn/
lime,/laɪm/
substantial,/səbˈstænʃəl/
denomination,/dɪˌnɑməˈneɪʃən/
pandemic,/pænˈdɛmɪk/
reader,/ˈridɚ/
chart,/tʃɑrt/
toil,/tɔɪl/
attire,/əˈtaɪr/
taut,/tɔt/
blueberry,/ˈbluˌbɛri/
perimeter,/pəˈrɪmɪtɚ/
wren,/rɛn/
merely,/ˈmɪrli/
rosy,/ˈroʊzi/
architectural,/ˌɑrkɪˈtɛktʃərəl/
untold,/ʌnˈtoʊld/
event,/ɪˈvɛnt/
spectacular,/spɛkˈtækjəlɚ/
standpoint,/ˈstændˌpɔɪnt/
trademark,/ˈtreɪdˌmɑrk/
topical,/ˈtɑpɪkəl/
street,/strit/
affidavit,/ˌæfɪˈdeɪvɪt/
volition,/voʊˈlɪʃən/
irrevocable,/ɪˈrɛvəkəbəl/
Afghanistan,/æfˈgænɪˌstɑːn/
officially,/əˈfɪʃəli/
deterrent,/dɪˈtɜrənt/
adroit,/əˈdrɔɪt/
desirable,/dɪˈzaɪrəbəl/
lethargy,/ˈlɛθɚdʒi/
bankrupt,/ˈbæŋkrʌpt/
fudge,/fʌdʒ/
assorted,/əˈsɔːrtɪd/
seepage,/ˈsipɪdʒ/
treatment,/ˈtritmənt/
unconditional,/ˌʌnkənˈdɪʃənəl/
sophomore,/ˈsɑfəˌmɔr/
abdomen,/ˈæbdəmən/
rotating,/rəʊˈteɪtɪŋ/
steak,/steɪk/
bondage,/ˈbɑndɪdʒ/
protracted,/proʊˈtræktɪd/
unwell,/ʌnˈwɛl/
health,/hɛlθ/
terrorist,/ˈtɛrərɪst/
woman,/ˈwʊmən/
professional,/prəˈfɛʃənəl/
brook,/brʊk/
drastically,/ˈdræstɪkəli/
thimble,/ˈθɪmbəl/
bouncer,/ˈbaʊnsɚ/
recital,/rɪˈsaɪtəl/
people,/ˈpipəl/
clinch,/klɪntʃ/
rubber,/ˈrʌbɚ/
geology,/dʒiˈɑlədʒi/
bribe,/braɪb/
adopted,/əˈdɒptɪd/
correspond,/ˌkɔrəˈspɑnd/
rampage,/ˈræmpeɪdʒ; v. also ræmˈpeɪdʒ/
artistic,/ɑrˈtɪstɪk/
hen,/hɛn/
England,/ˈɪŋglənd/
hunch,/hʌntʃ/
purposely,/ˈpɜːrpəsli/
debauchery,/dɪˈbɔːtʃəri/
freight,/freɪt/
initiation,/ɪˌnɪʃiˈeɪʃən/
rendezvous,/ˈrɑndəˌvu/
rigidity,/rɪˈdʒɪdɪti/
dress,/drɛs/
drill,/drɪl/
millionaire,/ˌmɪljəˈnɛr/
wand,/wɑnd/
despairing,/dɪˈspɛərɪŋ/
urn,/ɝn/
hillbilly,/ˈhɪlˌbɪli/
illicit,/ɪˈlɪsɪt/
hurried,/ˈhɜrid/
tangent,/ˈtændʒənt/
transducer,/trænsˈdusɚ/
worldly,/ˈwɝldli/
slime,/slaɪm/
poignancy,/ˈpɔɪnjənsi/
colonel,/ˈkɝnəl/
country,/ˈkʌntri/
webcam,/ˈwɛbkæm/
constituent,/kənˈstɪtʃuənt/
aloofness,/əˈluːfnɪs/
highly,/ˈhaɪli/
managerial,/ˌmænəˈdʒɪriəl/
critique,/krɪˈtik/
lid,/lɪd/
transaction,/trænˈsækʃən/
permissible,/pɚˈmɪsəbəl/
provost,/ˈproʊvoʊst/
Sunday,/ˈsʌndeɪ/
ambivalent,/æmˈbɪvələnt/
waistband,/ˈweɪstˌbænd/
servitude,/ˈsɝvɪˌtud/
spokesperson,/ˈspəʊkspɜːrsən/
mammoth,/ˈmæməθ/
comparative,/kəmˈpærətɪv/
trough,/trɔf/
product,/ˈprɑdəkt/
shifty,/ˈʃɪfti/
approve,/əˈpruv/
saw,/sɔ/
profanity,/prəˈfænɪti/
inverted,/ɪnˈvɜːtɪd/
scapegoat,/ˈskeɪpˌgoʊt/
systemic,/sɪˈstɛmɪk/
taboo,/təˈbu/
crude,/krud/
spectator,/ˈspɛkteɪtɚ/
face,/feɪs/
sycamore,/ˈsɪkəˌmɔr/
endlessly,/ˈɛndləsli/
Hindi,/ˈhɪndi/
skateboard,/ˈskeɪtˌbɔrd/
childless,/ˈtʃaɪldləs/
static,/ˈstætɪk/
flooring,/ˈflɔrɪŋ/
brackish,/ˈbrækɪʃ/
ashamed,/əˈʃeɪmd/
squeaky,/ˈskwiki/
stalk,/stɔk/
tag,/tæg/
dad,/dæd/
purchaser,/ˈpɜːrtʃɪsərr/
whitish,/ˈhwaɪtɪʃ/
container,/kənˈteɪnɚ/
Parliament,/ˈpɑrləmənt; sometimes ˈpɑrljə-/
directorate,/dɪˈrɛktərɪt/
alignment,/əˈlaɪnmənt/
brow,/braʊ/
patiently,/ˈpeɪʃəntli/
idealistic,/ˌaɪdɪəˈlɪstɪk/
inherently,/ɪnˈhɛrəntli/
hive,/haɪv/
alms,/ɑmz/
aptly,/ˈæptli/
exist,/ɪgˈzɪst/
strain,/streɪn/
chuckle,/ˈtʃʌkəl/
shading,/ˈʃeɪdɪŋ/
chronic,/ˈkrɑnɪk/
awkwardly,/ˈɔːkwərdli/
mailing,/ˈmeɪlɪŋ/
Venus,/ˈviːnəs/
subtly,/ˈsʌtli/
stadium,/ˈsteɪdiəm/
gardening,/ˈgɑːrdənɪŋ/
assemblage,/əˈsɛmblɪdʒ/
disapprove,/ˌdɪsəˈpruv/
disciplinary,/ˈdɪsəplɪˌnɛri/
hindrance,/ˈhɪndrəns/
ensuing,/ɪnˈsjuːɪŋ/
force,/fɔrs/
ultimately,/ˈʌltɪmətli/
file,/faɪl/
infantile,/ˈɪnfənˌtaɪl/
predecessor,/ˈprɛdəˌsɛsɚ/
leverage,/ˈlɛvərɪdʒ/
sperm,/spɝm/
clang,/klæŋ/
beginning,/bɪˈgɪnɪŋ/
agile,/ˈædʒəl/
skunk,/skʌŋk/
curate,/ˈkjʊrɪt/
royal,/ˈrɔɪəl/
dilation,/daɪˈleɪʃən/
sluggish,/ˈslʌgɪʃ/
strong,/strɔŋ/
university,/ˌjunəˈvɝsɪti/
shrapnel,/ˈʃræpnəl/
conqueror,/ˈkɒŋkərə/
petrified,/ˈpɛtrɪfaɪd/
cleanliness,/ˈklɛnlinəs/
housewife,/ˈhaʊsˌwaɪf/
sinking,/ˈsɪŋkɪŋ/
riddle,/ˈrɪdəl/
bully,/ˈbʊli/
infirmity,/ɪnˈfɝmɪti/
superiority,/səˌpɪriˈɔrɪti/
homestead,/ˈhoʊmstɛd/
adherence,/ədˈhɪərəns/
doubling,/ˈdʌblɪŋ/
distressing,/dɪˈstrɛsɪŋ/
encouraging,/ɪnˈkʌrɪdʒiŋ/
cinch,/sɪntʃ/
robbery,/ˈrɑbəri/
cheerfully,/ˈtʃɪərfʊli/
aggrieved,/əˈgrivd/
camouflage,/ˈkæməˌflɑʒ/
larder,/ˈlɑrdɚ/
proviso,/prəˈvaɪzoʊ/
anticipation,/ænˌtɪsəˈpeɪʃən/
imposing,/ɪmˈpoʊzɪŋ/
legendary,/ˈlɛdʒənˌdɛri/
situation,/ˌsɪtʃuˈeɪʃən/
bottom,/ˈbɑtəm/
parking,/ˈpɑːrkɪŋ/
hewn,/hjuːn/
from,/frʌm/
cultivation,/ˌkʌltɪˈveɪʃən/
courthouse,/ˈkɔrtˌhaʊs/
quickly,/ˈkwɪkli/
restaurant,/ˈrɛstərənt/
undress,/ʌnˈdrɛs/
clay,/kleɪ/
conscience,/ˈkɑnʃəns/
nothingness,/ˈnʌθɪŋnɪs/
vet,/vɛt/
comparable,/ˈkɑmpərəbəl/
view,/vju/
unmatched,/ʌnˈmætʃt/
justified,/ˈdʒʌstɪfaɪd/
marmalade,/ˈmɑrməˌleɪd/
strikingly,/ˈstraɪkɪŋli/
meanness,/ˈmiːnnɪs/
cortex,/ˈkɔrtɛks/
abate,/əˈbeɪt/
fondly,/ˈfɒndli/
clog,/klɑg/
arson,/ˈɑrsən/
Congress,/ˈkɑŋgrɪs/
absorbing,/æbˈsɔrbɪŋ/
dampness,/ˈdæmpnɪs/
temperament,/ˈtɛmpərəmənt/
clip,/klɪp/
less,/lɛs/
palm,/pɑm/
unfathomable,/ʌnˈfæðəməbəl/
ouch,/aʊtʃ/
quaint,/kweɪnt/
resident,/ˈrɛzɪdənt/
of,/ʌv/
censorship,/ˈsɛnsɚˌʃɪp/
gradient,/ˈgreɪdiənt/
airborne,/ˈɛrˌbɔrn/
tuberculosis,/tʊˌbɝkjəˈloʊsɪs/
valuation,/ˌvæljuˈeɪʃən/
vomiting,/ˈvɒmɪtɪŋ/
competitor,/kəmˈpɛtɪtɚ/
dismissal,/dɪsˈmɪsəl/
undue,/ʌnˈdu/
expressly,/ɪkˈsprɛsli/
waltz,/wɔlts/
spontaneity,/ˌspɑntəˈniɪti/
being,/ˈbiɪŋ/
secrecy,/ˈsikrəsi/
possession,/pəˈzɛʃən/
lessen,/ˈlɛsən/
shove,/ʃʌv/
intangible,/ɪnˈtændʒəbəl/
frosty,/ˈfrɔsti/
dwell,/dwɛl/
vitamin,/ˈvaɪtəmɪn/
detachment,/dɪˈtætʃmənt/
widow,/ˈwɪdoʊ/
ting,/'tɪŋ/
reputation,/ˌrɛpjəˈteɪʃən/
hardening,/ˈhɑːrdənɪŋ/
stockade,/stɑˈkeɪd/
cumbersome,/ˈkʌmbɚsəm/
border,/ˈbɔrdɚ/
policy,/ˈpɑləsi/
abusive,/əˈbjusɪv/
continuing,/kənˈtɪnjʊɪŋ/
success,/səkˈsɛs/
seafood,/ˈsiˌfud/
Swiss,/swɪs/
