id,word,ipa,audio_path,ipa_clean
246,admittedly,/ədˈmɪtɪdli/,data/raw/phonemeref_data/audio/admittedly/en1002035.mp3,ədmɪtɪdli
247,admonition,/ˌædməʊˈnɪʃən/,data/raw/phonemeref_data/audio/admonition/en1002068.mp3,ædmoʊnɪʃən
248,admonitions,/ˌædməʊˈnɪʃən/,data/raw/phonemeref_data/audio/admonitions/en1002068.mp3,ædmoʊnɪʃən
249,ado,/əˈduː/,data/raw/phonemeref_data/audio/ado/en1002073.mp3,ədu
250,adobe,/əˈdəʊbi/,data/raw/phonemeref_data/audio/adobe/en1002082.mp3,ədoʊbi
251,adolescence,/ˌædəˈlɛsəns/,data/raw/phonemeref_data/audio/adolescence/en1002097.mp3,ædəlɛsəns
252,adolescent,/ˌædəˈlɛsənt/,data/raw/phonemeref_data/audio/adolescent/en1002108.mp3,ædəlɛsənt
253,adolescents,/ˌædəˈlɛsənt/,data/raw/phonemeref_data/audio/adolescents/en1002108.mp3,ædəlɛsənt
254,adopted,/əˈdɒptɪd/,data/raw/phonemeref_data/audio/adopted/en001435.mp3,ədɒptɪd
255,adoption,/əˈdɒpʃən/,data/raw/phonemeref_data/audio/adoption/en1002119.mp3,ədɒpʃən
256,adopts,/əˈdɒpt/,data/raw/phonemeref_data/audio/adopts/en001422.mp3,ədɒpt
257,adorable,/əˈdɔːrəbəl/,data/raw/phonemeref_data/audio/adorable/en001445.mp3,ədɔrəbəl
258,adores,/əˈdɔːr/,data/raw/phonemeref_data/audio/adores/en001452.mp3,ədɔr
259,adorns,/əˈdɔːrn/,data/raw/phonemeref_data/audio/adorns/en1002122.mp3,ədɔrn
260,adrift,/əˈdrɪft/,data/raw/phonemeref_data/audio/adrift/en1002148.mp3,ədrɪft
261,adroit,/əˈdrɔɪt/,data/raw/phonemeref_data/audio/adroit/en1002155.mp3,ədrɔɪt
262,adult,/ˈædʌlt/,data/raw/phonemeref_data/audio/adult/en001467.mp3,ædʌlt
263,adultery,/əˈdʌltəri/,data/raw/phonemeref_data/audio/adultery/en1002160.mp3,ədʌltəri
264,adulthood,/ˈædʌlthʊd/,data/raw/phonemeref_data/audio/adulthood/en001477.mp3,ædʌlthʊd
265,adults,/ˈædʌlt/,data/raw/phonemeref_data/audio/adults/en001467.mp3,ædʌlt
266,advanced,/ədˈvɑːnst/,data/raw/phonemeref_data/audio/advanced/en001499.mp3,ədvɑnst
267,advancement,/ədˈvɑːnsmənt/,data/raw/phonemeref_data/audio/advancement/en001504.mp3,ədvɑnsmənt
268,advancements,/ədˈvɑːnsmənt/,data/raw/phonemeref_data/audio/advancements/en001504.mp3,ədvɑnsmənt
269,advantage,/ədˈvɑːntɪdʒ/,data/raw/phonemeref_data/audio/advantage/en001514.mp3,ədvɑntɪdʒ
270,advantageous,/ˌædvənˈteɪdʒəs/,data/raw/phonemeref_data/audio/advantageous/en1002170.mp3,ædvənteɪdʒəs
271,advantages,/ədˈvɑːntɪdʒ/,data/raw/phonemeref_data/audio/advantages/en001514.mp3,ədvɑntɪdʒ
272,Advent,/ˈædvɛnt/,data/raw/phonemeref_data/audio/Advent/en001536.mp3,ædvɛnt
273,adventure,/ədˈvɛntʃər/,data/raw/phonemeref_data/audio/adventure/en001545.mp3,ədvɛntʃər
274,adventurer,/ədˈvɛntʃərər/,data/raw/phonemeref_data/audio/adventurer/en1002191.mp3,ədvɛntʃərər
275,adventurers,/ədˈvɛntʃərər/,data/raw/phonemeref_data/audio/adventurers/en1002191.mp3,ədvɛntʃərər
276,adventures,/ədˈvɛntʃər/,data/raw/phonemeref_data/audio/adventures/en001545.mp3,ədvɛntʃər
277,adventurous,/ədˈvɛntʃərəs/,data/raw/phonemeref_data/audio/adventurous/en001550.mp3,ədvɛntʃərəs
278,adverb,/ˈædvɜːrb/,data/raw/phonemeref_data/audio/adverb/en1002203.mp3,ædvɜrb
279,adverbs,/ˈædvɜːrb/,data/raw/phonemeref_data/audio/adverbs/en1002203.mp3,ædvɜrb
280,adversary,/ˈædvərsəri/,data/raw/phonemeref_data/audio/adversary/en1002225.mp3,ædvərsəri
281,adverse,/ˈædvɜːrs/,data/raw/phonemeref_data/audio/adverse/en001564.mp3,ædvɜrs
282,adversity,/ədˈvɜːrsɪti/,data/raw/phonemeref_data/audio/adversity/en1002238.mp3,ədvɜrsɪti
283,advert,/ˈædvɜːrt/,data/raw/phonemeref_data/audio/advert/en001570.mp3,ædvɜrt
284,advertisement,/ədˈvɜːrtɪsmənt/,data/raw/phonemeref_data/audio/advertisement/en001592.mp3,ədvɜrtɪsmənt
285,advertisements,/ədˈvɜːrtɪsmənt/,data/raw/phonemeref_data/audio/advertisements/en001592.mp3,ədvɜrtɪsmənt
286,advertiser,/ˈædvərtaɪzər/,data/raw/phonemeref_data/audio/advertiser/en1002242.mp3,ædvərtaɪzər
287,advertisers,/ˈædvərtaɪzər/,data/raw/phonemeref_data/audio/advertisers/en1002242.mp3,ædvərtaɪzər
288,advertising,/ˈædvərˌtaɪzɪŋ/,data/raw/phonemeref_data/audio/advertising/en001600.mp3,ædvərtaɪzɪŋ
289,advice,/ədˈvaɪs/,data/raw/phonemeref_data/audio/advice/en001611.mp3,ədvaɪs
290,advisable,/ədˈvaɪzəbəl/,data/raw/phonemeref_data/audio/advisable/en001622.mp3,ədvaɪzəbəl
291,adviser,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/adviser/en001649.mp3,ədvaɪzər
292,advisers,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/advisers/en001649.mp3,ədvaɪzər
293,advises,/ədˈvaɪz/,data/raw/phonemeref_data/audio/advises/en001636.mp3,ədvaɪz
294,advisors,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/advisors/en001650.mp3,ədvaɪzər
295,advisory,/ədˈvaɪzəri/,data/raw/phonemeref_data/audio/advisory/en001665.mp3,ədvaɪzəri
296,advocacy,/ˈædvəkəsi/,data/raw/phonemeref_data/audio/advocacy/en001678.mp3,ædvəkəsi
297,advocates,/ˈædvəkɪt/,data/raw/phonemeref_data/audio/advocates/en001680.mp3,ædvəkɪt
298,aerial,/ˈɛəriəl/,data/raw/phonemeref_data/audio/aerial/en001692.mp3,ɛəriəl
299,aerosol,/ˈɛərəsɒl/,data/raw/phonemeref_data/audio/aerosol/en1002274.mp3,ɛərəsɒl
300,aerosols,/ˈɛərəsɒl/,data/raw/phonemeref_data/audio/aerosols/en1002274.mp3,ɛərəsɒl
301,afar,/əˈfɑːr/,data/raw/phonemeref_data/audio/afar/en1002290.mp3,əfɑr
302,affable,/ˈæfəbəl/,data/raw/phonemeref_data/audio/affable/en1002300.mp3,æfəbəl
303,affair,/əˈfɛər/,data/raw/phonemeref_data/audio/affair/en001711.mp3,əfɛər
304,affectation,/ˌæfɛkˈteɪʃən/,data/raw/phonemeref_data/audio/affectation/en1002310.mp3,æfɛkteɪʃən
305,affected,/əˈfɛktɪd/,data/raw/phonemeref_data/audio/affected/en001734.mp3,əfɛktɪd
306,affection,/əˈfɛkʃən/,data/raw/phonemeref_data/audio/affection/en001744.mp3,əfɛkʃən
307,affectionate,/əˈfɛkʃənət/,data/raw/phonemeref_data/audio/affectionate/en001758.mp3,əfɛkʃənət
308,affectionately,/əˈfɛkʃənətli/,data/raw/phonemeref_data/audio/affectionately/en1002325.mp3,əfɛkʃənətli
309,affections,/əˈfɛkʃən/,data/raw/phonemeref_data/audio/affections/en001744.mp3,əfɛkʃən
310,affects,/əˈfɛkt/,data/raw/phonemeref_data/audio/affects/en001723.mp3,əfɛkt
311,affidavit,/ˌæfɪˈdeɪvɪt/,data/raw/phonemeref_data/audio/affidavit/en001769.mp3,æfɪdeɪvɪt
312,affidavits,/ˌæfɪˈdeɪvɪt/,data/raw/phonemeref_data/audio/affidavits/en001769.mp3,æfɪdeɪvɪt
313,affiliated,/əˈfɪlieɪtɪd/,data/raw/phonemeref_data/audio/affiliated/en1002332.mp3,əfɪlieɪtɪd
314,affiliates,/əˈfɪliət/,data/raw/phonemeref_data/audio/affiliates/en001773.mp3,əfɪliət
315,affiliation,/əˌfɪliˈeɪʃən/,data/raw/phonemeref_data/audio/affiliation/en001784.mp3,əfɪlieɪʃən
316,affiliations,/əˌfɪliˈeɪʃən/,data/raw/phonemeref_data/audio/affiliations/en001784.mp3,əfɪlieɪʃən
317,affinity,/əˈfɪnɪti/,data/raw/phonemeref_data/audio/affinity/en1002340.mp3,əfɪnɪti
318,affirmation,/ˌæfərˈmeɪʃən/,data/raw/phonemeref_data/audio/affirmation/en1002368.mp3,æfərmeɪʃən
319,affirmations,/ˌæfərˈmeɪʃən/,data/raw/phonemeref_data/audio/affirmations/en1002368.mp3,æfərmeɪʃən
320,affirmative,/əˈfɜːrmətɪv/,data/raw/phonemeref_data/audio/affirmative/en1002378.mp3,əfɜrmətɪv
321,affirms,/əˈfɜːrm/,data/raw/phonemeref_data/audio/affirms/en1002355.mp3,əfɜrm
322,affix,/əˈfɪks/,data/raw/phonemeref_data/audio/affix/en1002381.mp3,əfɪks
323,affliction,/əˈflɪkʃən/,data/raw/phonemeref_data/audio/affliction/en1002405.mp3,əflɪkʃən
324,afflictions,/əˈflɪkʃən/,data/raw/phonemeref_data/audio/afflictions/en1002405.mp3,əflɪkʃən
325,affluence,/ˈæfluəns/,data/raw/phonemeref_data/audio/affluence/en1002418.mp3,æfluəns
326,affluent,/ˈæfluənt/,data/raw/phonemeref_data/audio/affluent/en001791.mp3,æfluənt
327,affordable,/əˈfɔːrdəbəl/,data/raw/phonemeref_data/audio/affordable/en001812.mp3,əfɔrdəbəl
328,affords,/əˈfɔːrd/,data/raw/phonemeref_data/audio/affords/en001809.mp3,əfɔrd
329,affront,/əˈfrʌnt/,data/raw/phonemeref_data/audio/affront/en1002435.mp3,əfrʌnt
330,affronts,/əˈfrʌnt/,data/raw/phonemeref_data/audio/affronts/en1002435.mp3,əfrʌnt
331,Afghanistan,/æfˈgænɪˌstɑːn/,data/raw/phonemeref_data/audio/Afghanistan/en1002448.mp3,æfgænɪstɑn
332,afield,/əˈfiːld/,data/raw/phonemeref_data/audio/afield/en1002454.mp3,əfild
333,afloat,/əˈfləʊt/,data/raw/phonemeref_data/audio/afloat/en1002468.mp3,əfloʊt
334,afoot,/əˈfʊt/,data/raw/phonemeref_data/audio/afoot/en1002474.mp3,əfʊt
335,aforementioned,/əˈfɔːrmɛnʃənd/,data/raw/phonemeref_data/audio/aforementioned/en001824.mp3,əfɔrmɛnʃənd
336,aforesaid,/əˈfɔːrsɛd/,data/raw/phonemeref_data/audio/aforesaid/en1002489.mp3,əfɔrsɛd
337,afraid,/əˈfreɪd/,data/raw/phonemeref_data/audio/afraid/en001839.mp3,əfreɪd
338,afresh,/əˈfrɛʃ/,data/raw/phonemeref_data/audio/afresh/en1002495.mp3,əfrɛʃ
339,Africa,/ˈæfrɪkə/,data/raw/phonemeref_data/audio/Africa/en001843.mp3,æfrɪkə
340,African,/ˈæfrɪkən/,data/raw/phonemeref_data/audio/African/en1002503.mp3,æfrɪkən
341,africans,/ˈæfrɪkən/,data/raw/phonemeref_data/audio/africans/en1002503.mp3,æfrɪkən
342,aft,/ˈɑːft/,data/raw/phonemeref_data/audio/aft/en1002517.mp3,ɑft
343,after,/ˈɑːftər/,data/raw/phonemeref_data/audio/after/en001859.mp3,ɑftər
344,aftermath,/ˈɑːftərmɑːθ/,data/raw/phonemeref_data/audio/aftermath/en001867.mp3,ɑftərmɑθ
345,afternoon,/ˌɑːftərˈnuːn/,data/raw/phonemeref_data/audio/afternoon/en001870.mp3,ɑftərnun
346,again,/əˈgɛn/,data/raw/phonemeref_data/audio/again/en001899.mp3,əgɛn
347,against,/əˈgɛnst/,data/raw/phonemeref_data/audio/against/en001908.mp3,əgɛnst
348,age,/ˈeɪdʒ/,data/raw/phonemeref_data/audio/age/en001914.mp3,eɪdʒ
349,aged,/ˈeɪdʒd/,data/raw/phonemeref_data/audio/aged/en001920.mp3,eɪdʒd
350,age,/ˈeɪdʒɪŋ/,data/raw/phonemeref_data/audio/age/en001914.mp3,eɪdʒɪŋ
351,agency,/ˈeɪdʒənsi/,data/raw/phonemeref_data/audio/agency/en001942.mp3,eɪdʒənsi
352,agenda,/əˈdʒɛndə/,data/raw/phonemeref_data/audio/agenda/en001950.mp3,ədʒɛndə
353,agent,/ˈeɪdʒənt/,data/raw/phonemeref_data/audio/agent/en001968.mp3,eɪdʒənt
354,agents,/ˈeɪdʒənt/,data/raw/phonemeref_data/audio/agents/en001968.mp3,eɪdʒənt
355,ages,/ˈeɪdʒ/,data/raw/phonemeref_data/audio/ages/en001914.mp3,eɪdʒ
356,aggravated,/ˈægrəveɪtɪd/,data/raw/phonemeref_data/audio/aggravated/en1002598.mp3,ægrəveɪtɪd
357,aggravation,/ˌægrəˈveɪʃən/,data/raw/phonemeref_data/audio/aggravation/en1002606.mp3,ægrəveɪʃən
358,aggregate,/ˈægrɪgət/,data/raw/phonemeref_data/audio/aggregate/en001971.mp3,ægrɪgət
359,aggregates,/ˈægrɪgət/,data/raw/phonemeref_data/audio/aggregates/en001971.mp3,ægrɪgət
360,aggregation,/ˌæɡrɪˈɡeɪʃən/,data/raw/phonemeref_data/audio/aggregation/en1002614.mp3,ægrɪgeɪʃən
361,aggregations,/ˌæɡrɪˈɡeɪʃən/,data/raw/phonemeref_data/audio/aggregations/en1002614.mp3,ægrɪgeɪʃən
362,aggression,/əˈgrɛʃən/,data/raw/phonemeref_data/audio/aggression/en1002628.mp3,əgrɛʃən
363,aggressions,/əˈgrɛʃən/,data/raw/phonemeref_data/audio/aggressions/en1002628.mp3,əgrɛʃən
364,aggressive,/əˈgrɛsɪv/,data/raw/phonemeref_data/audio/aggressive/en001983.mp3,əgrɛsɪv
365,aggressively,/əˈgrɛsɪvli/,data/raw/phonemeref_data/audio/aggressively/en1002639.mp3,əgrɛsɪvli
366,aggrieved,/əˈgriːvd/,data/raw/phonemeref_data/audio/aggrieved/en1002644.mp3,əgrivd
367,aghast,/əˈgɑːst/,data/raw/phonemeref_data/audio/aghast/en001995.mp3,əgɑst
368,agile,/ˈædʒaɪl/,data/raw/phonemeref_data/audio/agile/en1002656.mp3,ædʒaɪl
369,agility,/əˈdʒɪlɪti/,data/raw/phonemeref_data/audio/agility/en1002666.mp3,ədʒɪlɪti
370,agitated,/ˈædʒɪteɪtɪd/,data/raw/phonemeref_data/audio/agitated/en1002687.mp3,ædʒɪteɪtɪd
371,agitation,/ˌædʒɪˈteɪʃən/,data/raw/phonemeref_data/audio/agitation/en1002696.mp3,ædʒɪteɪʃən
372,agitations,/ˌædʒɪˈteɪʃən/,data/raw/phonemeref_data/audio/agitations/en1002696.mp3,ædʒɪteɪʃən
373,agnostic,/ægˈnɒstɪk/,data/raw/phonemeref_data/audio/agnostic/en1002700.mp3,ægnɒstɪk
374,agnostics,/ægˈnɒstɪk/,data/raw/phonemeref_data/audio/agnostics/en1002700.mp3,ægnɒstɪk
375,ago,/əˈgəʊ/,data/raw/phonemeref_data/audio/ago/en002012.mp3,əgoʊ
376,agony,/ˈægəni/,data/raw/phonemeref_data/audio/agony/en1002715.mp3,ægəni
377,agree,/əˈgriː/,data/raw/phonemeref_data/audio/agree/en002025.mp3,əgri
378,agreeable,/əˈgriːəbəl/,data/raw/phonemeref_data/audio/agreeable/en002040.mp3,əgriəbəl
379,agreed,/əˈgriːd/,data/raw/phonemeref_data/audio/agreed/en002056.mp3,əgrid
380,agreement,/əˈgriːmənt/,data/raw/phonemeref_data/audio/agreement/en002062.mp3,əgrimənt
381,agreements,/əˈgriːmənt/,data/raw/phonemeref_data/audio/agreements/en002062.mp3,əgrimənt
382,agrees,/əˈgriː/,data/raw/phonemeref_data/audio/agrees/en002025.mp3,əgri
383,agricultural,/ˌægrɪˈkʌltʃərəl/,data/raw/phonemeref_data/audio/agricultural/en002071.mp3,ægrɪkʌltʃərəl
384,agriculture,/ˈægrɪkʌltʃər/,data/raw/phonemeref_data/audio/agriculture/en002089.mp3,ægrɪkʌltʃər
385,aground,/əˈgraʊnd/,data/raw/phonemeref_data/audio/aground/en1002722.mp3,əgraʊnd
386,ah,/ɑː/,data/raw/phonemeref_data/audio/ah/en1002738.mp3,ɑ
387,ahead,/əˈhɛd/,data/raw/phonemeref_data/audio/ahead/en002095.mp3,əhɛd
388,aid,/ˈeɪd/,data/raw/phonemeref_data/audio/aid/en002105.mp3,eɪd
389,aide,/ˈeɪd/,data/raw/phonemeref_data/audio/aide/en002113.mp3,eɪd
390,aides,/ˈeɪd/,data/raw/phonemeref_data/audio/aides/en002113.mp3,eɪd
391,AIDS,/ˈeɪdz/,data/raw/phonemeref_data/audio/AIDS/en002124.mp3,eɪdz
392,ail,/eɪl/,data/raw/phonemeref_data/audio/ail/en1002745.mp3,eɪl
393,ailing,/ˈeɪlɪŋ/,data/raw/phonemeref_data/audio/ailing/en002130.mp3,eɪlɪŋ
394,ailment,/ˈeɪlmənt/,data/raw/phonemeref_data/audio/ailment/en002149.mp3,eɪlmənt
395,ailments,/ˈeɪlmənt/,data/raw/phonemeref_data/audio/ailments/en002149.mp3,eɪlmənt
396,ails,/eɪl/,data/raw/phonemeref_data/audio/ails/en1002745.mp3,eɪl
397,aim,/ˈeɪm/,data/raw/phonemeref_data/audio/aim/en002155.mp3,eɪm
398,aimless,/ˈeɪmləs/,data/raw/phonemeref_data/audio/aimless/en1002775.mp3,eɪmləs
399,aimlessly,/ˈeɪmləsli/,data/raw/phonemeref_data/audio/aimlessly/en1002781.mp3,eɪmləsli
400,aims,/ˈeɪm/,data/raw/phonemeref_data/audio/aims/en002155.mp3,eɪm
401,air,/ˈɛər/,data/raw/phonemeref_data/audio/air/en002179.mp3,ɛər
402,airborne,/ˈɛəˌbɔːn/,data/raw/phonemeref_data/audio/airborne/en002190.mp3,ɛəbɔn
403,aircraft,/ˈɛərkrɑːft/,data/raw/phonemeref_data/audio/aircraft/en002205.mp3,ɛərkrɑft
404,airfare,/ˈɛərfɛər/,data/raw/phonemeref_data/audio/airfare/en1002817.mp3,ɛərfɛər
405,airfield,/ˈɛərfiːld/,data/raw/phonemeref_data/audio/airfield/en1002825.mp3,ɛərfild
406,airfields,/ˈɛərfiːld/,data/raw/phonemeref_data/audio/airfields/en1002825.mp3,ɛərfild
407,airing,/ˈɛərɪŋ/,data/raw/phonemeref_data/audio/airing/en1002842.mp3,ɛərɪŋ
408,airline,/ˈɛərlaɪn/,data/raw/phonemeref_data/audio/airline/en002216.mp3,ɛərlaɪn
409,airlines,/ˈɛərlaɪn/,data/raw/phonemeref_data/audio/airlines/en002216.mp3,ɛərlaɪn
410,airplanes,/ˈɛərpleɪn/,data/raw/phonemeref_data/audio/airplanes/en002225.mp3,ɛərpleɪn
411,airport,/ˈɛərpɔːrt/,data/raw/phonemeref_data/audio/airport/en002238.mp3,ɛərpɔrt
412,airports,/ˈɛərpɔːrt/,data/raw/phonemeref_data/audio/airports/en002238.mp3,ɛərpɔrt
413,airways,/ˈɛərweɪ/,data/raw/phonemeref_data/audio/airways/en1002877.mp3,ɛərweɪ
414,airy,/ˈɛəri/,data/raw/phonemeref_data/audio/airy/en002243.mp3,ɛəri
415,aisle,/ˈaɪl/,data/raw/phonemeref_data/audio/aisle/en002253.mp3,aɪl
416,aisles,/ˈaɪl/,data/raw/phonemeref_data/audio/aisles/en002253.mp3,aɪl
417,ajar,/əˈdʒɑːr/,data/raw/phonemeref_data/audio/ajar/en1002886.mp3,ədʒɑr
418,alacrity,/əˈlækrɪti/,data/raw/phonemeref_data/audio/alacrity/en1002906.mp3,əlækrɪti
419,alarm,/əˈlɑːrm/,data/raw/phonemeref_data/audio/alarm/en002277.mp3,əlɑrm
420,alarmed,/əˈlɑːrmd/,data/raw/phonemeref_data/audio/alarmed/en1002922.mp3,əlɑrmd
421,alarming,/əˈlɑːrmɪŋ/,data/raw/phonemeref_data/audio/alarming/en1002935.mp3,əlɑrmɪŋ
422,alarms,/əˈlɑːrm/,data/raw/phonemeref_data/audio/alarms/en002277.mp3,əlɑrm
423,albatross,/ˈælbətrɒs/,data/raw/phonemeref_data/audio/albatross/en1002941.mp3,ælbətrɒs
424,albeit,/ɔːlˈbiːɪt/,data/raw/phonemeref_data/audio/albeit/en002293.mp3,ɔlbiɪt
425,album,/ˈælbəm/,data/raw/phonemeref_data/audio/album/en002303.mp3,ælbəm
426,albums,/ˈælbəm/,data/raw/phonemeref_data/audio/albums/en002303.mp3,ælbəm
427,alchemy,/ˈælkəmi/,data/raw/phonemeref_data/audio/alchemy/en1002967.mp3,ælkəmi
428,alcohol,/ˈælkəhɒl/,data/raw/phonemeref_data/audio/alcohol/en002316.mp3,ælkəhɒl
429,alcoholic,/ˌælkəˈhɒlɪk/,data/raw/phonemeref_data/audio/alcoholic/en002325.mp3,ælkəhɒlɪk
430,alcoholics,/ˌælkəˈhɒlɪk/,data/raw/phonemeref_data/audio/alcoholics/en002325.mp3,ælkəhɒlɪk
431,alcoholism,/ˈælkəhɒlɪzəm/,data/raw/phonemeref_data/audio/alcoholism/en1002979.mp3,ælkəhɒlɪzəm
432,alcohols,/ˈælkəhɒl/,data/raw/phonemeref_data/audio/alcohols/en002316.mp3,ælkəhɒl
433,alcoves,/ˈælkəʊv/,data/raw/phonemeref_data/audio/alcoves/en1002983.mp3,ælkoʊv
434,alderman,/ˈɔːldəmən/,data/raw/phonemeref_data/audio/alderman/en1003001.mp3,ɔldəmən
435,ale,/ˈeɪl/,data/raw/phonemeref_data/audio/ale/en002337.mp3,eɪl
436,alert,/əˈlɜːrt/,data/raw/phonemeref_data/audio/alert/en002340.mp3,əlɜrt
437,alertness,/əˈlɜːrtnɪs/,data/raw/phonemeref_data/audio/alertness/en1003019.mp3,əlɜrtnɪs
438,alerts,/əˈlɜːrt/,data/raw/phonemeref_data/audio/alerts/en002340.mp3,əlɜrt
439,algae,/ˈældʒiː/,data/raw/phonemeref_data/audio/algae/en1003031.mp3,ældʒi
440,algebra,/ˈældʒɪbrə/,data/raw/phonemeref_data/audio/algebra/en1003042.mp3,ældʒɪbrə
441,Algeria,/ælˈdʒɪəriə/,data/raw/phonemeref_data/audio/Algeria/en1003055.mp3,ældʒɪəriə
442,algorithm,/ˈælgərɪðəm/,data/raw/phonemeref_data/audio/algorithm/en1003068.mp3,ælgərɪðəm
443,algorithms,/ˈælgərɪðəm/,data/raw/phonemeref_data/audio/algorithms/en1003068.mp3,ælgərɪðəm
444,alias,/ˈeɪliəs/,data/raw/phonemeref_data/audio/alias/en1003073.mp3,eɪliəs
445,alibi,/ˈælɪbaɪ/,data/raw/phonemeref_data/audio/alibi/en002353.mp3,ælɪbaɪ
446,alien,/ˈeɪliən/,data/raw/phonemeref_data/audio/alien/en002364.mp3,eɪliən
447,alienation,/ˌeɪliəˈneɪʃən/,data/raw/phonemeref_data/audio/alienation/en1003083.mp3,eɪliəneɪʃən
448,aliens,/ˈeɪliən/,data/raw/phonemeref_data/audio/aliens/en002364.mp3,eɪliən
449,alight,/əˈlaɪt/,data/raw/phonemeref_data/audio/alight/en002382.mp3,əlaɪt
450,alights,/əˈlaɪt/,data/raw/phonemeref_data/audio/alights/en002382.mp3,əlaɪt
451,alignment,/əˈlaɪnmənt/,data/raw/phonemeref_data/audio/alignment/en002412.mp3,əlaɪnmənt
452,alignments,/əˈlaɪnmənt/,data/raw/phonemeref_data/audio/alignments/en002412.mp3,əlaɪnmənt
453,alike,/əˈlaɪk/,data/raw/phonemeref_data/audio/alike/en002429.mp3,əlaɪk
454,alimony,/ˈælɪməni/,data/raw/phonemeref_data/audio/alimony/en002432.mp3,ælɪməni
455,alive,/əˈlaɪv/,data/raw/phonemeref_data/audio/alive/en002442.mp3,əlaɪv
456,alkaline,/ˈælkəlaɪn/,data/raw/phonemeref_data/audio/alkaline/en1003096.mp3,ælkəlaɪn
457,allegation,/ˌælɪˈgeɪʃən/,data/raw/phonemeref_data/audio/allegation/en002470.mp3,ælɪgeɪʃən
458,allegations,/ˌælɪˈgeɪʃən/,data/raw/phonemeref_data/audio/allegations/en002470.mp3,ælɪgeɪʃən
459,alleged,/əˈlɛdʒd/,data/raw/phonemeref_data/audio/alleged/en002499.mp3,əlɛdʒd
460,allegedly,/əˈlɛdʒɪdli/,data/raw/phonemeref_data/audio/allegedly/en002507.mp3,əlɛdʒɪdli
461,alleges,/əˈlɛdʒ/,data/raw/phonemeref_data/audio/alleges/en002488.mp3,əlɛdʒ
462,allegiance,/əˈliːdʒəns/,data/raw/phonemeref_data/audio/allegiance/en002519.mp3,əlidʒəns
463,allegory,/ˈælɪgəri/,data/raw/phonemeref_data/audio/allegory/en1003112.mp3,ælɪgəri
464,allergic,/əˈlɜːrdʒɪk/,data/raw/phonemeref_data/audio/allergic/en1003122.mp3,əlɜrdʒɪk
465,allergy,/ˈælərdʒi/,data/raw/phonemeref_data/audio/allergy/en002526.mp3,ælərdʒi
466,alleviation,/əˌliːviˈeɪʃən/,data/raw/phonemeref_data/audio/alleviation/en1003139.mp3,əlivieɪʃən
467,alleviations,/əˌliːviˈeɪʃən/,data/raw/phonemeref_data/audio/alleviations/en1003139.mp3,əlivieɪʃən
468,alley,/ˈæli/,data/raw/phonemeref_data/audio/alley/en002540.mp3,æli
469,alleys,/ˈæli/,data/raw/phonemeref_data/audio/alleys/en002540.mp3,æli
470,alliance,/əˈlaɪəns/,data/raw/phonemeref_data/audio/alliance/en002550.mp3,əlaɪəns
471,alliances,/əˈlaɪəns/,data/raw/phonemeref_data/audio/alliances/en002550.mp3,əlaɪəns
472,allied,/ˈælaɪd/,data/raw/phonemeref_data/audio/allied/en1003169.mp3,ælaɪd
473,alligator,/ˈælɪgeɪtər/,data/raw/phonemeref_data/audio/alligator/en002566.mp3,ælɪgeɪtər
474,alligators,/ˈælɪgeɪtər/,data/raw/phonemeref_data/audio/alligators/en002566.mp3,ælɪgeɪtər
475,allocates,/ˈæləkeɪt/,data/raw/phonemeref_data/audio/allocates/en002576.mp3,æləkeɪt
476,allocation,/ˌæləˈkeɪʃən/,data/raw/phonemeref_data/audio/allocation/en002584.mp3,æləkeɪʃən
477,allocations,/ˌæləˈkeɪʃən/,data/raw/phonemeref_data/audio/allocations/en002584.mp3,æləkeɪʃən
478,allotment,/əˈlɒtmənt/,data/raw/phonemeref_data/audio/allotment/en002600.mp3,əlɒtmənt
479,allotments,/əˈlɒtmənt/,data/raw/phonemeref_data/audio/allotments/en002600.mp3,əlɒtmənt
480,allowable,/əˈlaʊəbəl/,data/raw/phonemeref_data/audio/allowable/en1003209.mp3,əlaʊəbəl
