id,word,ipa,audio_path
289,advice,/ədˈvaɪs/,data/raw/phonemeref_data/audio/advice/en001611.mp3
290,advisable,/ədˈvaɪzəbəl/,data/raw/phonemeref_data/audio/advisable/en001622.mp3
291,adviser,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/adviser/en001649.mp3
292,advisers,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/advisers/en001649.mp3
293,advises,/ədˈvaɪz/,data/raw/phonemeref_data/audio/advises/en001636.mp3
294,advisors,/ədˈvaɪzər/,data/raw/phonemeref_data/audio/advisors/en001650.mp3
295,advisory,/ədˈvaɪzəri/,data/raw/phonemeref_data/audio/advisory/en001665.mp3
296,advocacy,/ˈædvəkəsi/,data/raw/phonemeref_data/audio/advocacy/en001678.mp3
297,advocates,/ˈædvəkɪt/,data/raw/phonemeref_data/audio/advocates/en001680.mp3
298,aerial,/ˈɛəriəl/,data/raw/phonemeref_data/audio/aerial/en001692.mp3
299,aerosol,/ˈɛərəsɒl/,data/raw/phonemeref_data/audio/aerosol/en1002274.mp3
300,aerosols,/ˈɛərəsɒl/,data/raw/phonemeref_data/audio/aerosols/en1002274.mp3
301,afar,/əˈfɑːr/,data/raw/phonemeref_data/audio/afar/en1002290.mp3
302,affable,/ˈæfəbəl/,data/raw/phonemeref_data/audio/affable/en1002300.mp3
303,affair,/əˈfɛər/,data/raw/phonemeref_data/audio/affair/en001711.mp3
304,affectation,/ˌæfɛkˈteɪʃən/,data/raw/phonemeref_data/audio/affectation/en1002310.mp3
305,affected,/əˈfɛktɪd/,data/raw/phonemeref_data/audio/affected/en001734.mp3
306,affection,/əˈfɛkʃən/,data/raw/phonemeref_data/audio/affection/en001744.mp3
307,affectionate,/əˈfɛkʃənət/,data/raw/phonemeref_data/audio/affectionate/en001758.mp3
308,affectionately,/əˈfɛkʃənətli/,data/raw/phonemeref_data/audio/affectionately/en1002325.mp3
309,affections,/əˈfɛkʃən/,data/raw/phonemeref_data/audio/affections/en001744.mp3
310,affects,/əˈfɛkt/,data/raw/phonemeref_data/audio/affects/en001723.mp3
311,affidavit,/ˌæfɪˈdeɪvɪt/,data/raw/phonemeref_data/audio/affidavit/en001769.mp3
312,affidavits,/ˌæfɪˈdeɪvɪt/,data/raw/phonemeref_data/audio/affidavits/en001769.mp3
313,affiliated,/əˈfɪlieɪtɪd/,data/raw/phonemeref_data/audio/affiliated/en1002332.mp3
314,affiliates,/əˈfɪliət/,data/raw/phonemeref_data/audio/affiliates/en001773.mp3
315,affiliation,/əˌfɪliˈeɪʃən/,data/raw/phonemeref_data/audio/affiliation/en001784.mp3
316,affiliations,/əˌfɪliˈeɪʃən/,data/raw/phonemeref_data/audio/affiliations/en001784.mp3
317,affinity,/əˈfɪnɪti/,data/raw/phonemeref_data/audio/affinity/en1002340.mp3
318,affirmation,/ˌæfərˈmeɪʃən/,data/raw/phonemeref_data/audio/affirmation/en1002368.mp3
319,affirmations,/ˌæfərˈmeɪʃən/,data/raw/phonemeref_data/audio/affirmations/en1002368.mp3
320,affirmative,/əˈfɜːrmətɪv/,data/raw/phonemeref_data/audio/affirmative/en1002378.mp3
321,affirms,/əˈfɜːrm/,data/raw/phonemeref_data/audio/affirms/en1002355.mp3
322,affix,/əˈfɪks/,data/raw/phonemeref_data/audio/affix/en1002381.mp3
323,affliction,/əˈflɪkʃən/,data/raw/phonemeref_data/audio/affliction/en1002405.mp3
324,afflictions,/əˈflɪkʃən/,data/raw/phonemeref_data/audio/afflictions/en1002405.mp3
325,affluence,/ˈæfluəns/,data/raw/phonemeref_data/audio/affluence/en1002418.mp3
326,affluent,/ˈæfluənt/,data/raw/phonemeref_data/audio/affluent/en001791.mp3
327,affordable,/əˈfɔːrdəbəl/,data/raw/phonemeref_data/audio/affordable/en001812.mp3
328,affords,/əˈfɔːrd/,data/raw/phonemeref_data/audio/affords/en001809.mp3
329,affront,/əˈfrʌnt/,data/raw/phonemeref_data/audio/affront/en1002435.mp3
330,affronts,/əˈfrʌnt/,data/raw/phonemeref_data/audio/affronts/en1002435.mp3
331,Afghanistan,/æfˈgænɪˌstɑːn/,data/raw/phonemeref_data/audio/Afghanistan/en1002448.mp3
332,afield,/əˈfiːld/,data/raw/phonemeref_data/audio/afield/en1002454.mp3
333,afloat,/əˈfləʊt/,data/raw/phonemeref_data/audio/afloat/en1002468.mp3
334,afoot,/əˈfʊt/,data/raw/phonemeref_data/audio/afoot/en1002474.mp3
335,aforementioned,/əˈfɔːrmɛnʃənd/,data/raw/phonemeref_data/audio/aforementioned/en001824.mp3
336,aforesaid,/əˈfɔːrsɛd/,data/raw/phonemeref_data/audio/aforesaid/en1002489.mp3
337,afraid,/əˈfreɪd/,data/raw/phonemeref_data/audio/afraid/en001839.mp3
338,afresh,/əˈfrɛʃ/,data/raw/phonemeref_data/audio/afresh/en1002495.mp3
339,Africa,/ˈæfrɪkə/,data/raw/phonemeref_data/audio/Africa/en001843.mp3
340,African,/ˈæfrɪkən/,data/raw/phonemeref_data/audio/African/en1002503.mp3
341,africans,/ˈæfrɪkən/,data/raw/phonemeref_data/audio/africans/en1002503.mp3
342,aft,/ˈɑːft/,data/raw/phonemeref_data/audio/aft/en1002517.mp3
343,after,/ˈɑːftər/,data/raw/phonemeref_data/audio/after/en001859.mp3
344,aftermath,/ˈɑːftərmɑːθ/,data/raw/phonemeref_data/audio/aftermath/en001867.mp3
345,afternoon,/ˌɑːftərˈnuːn/,data/raw/phonemeref_data/audio/afternoon/en001870.mp3
346,again,/əˈgɛn/,data/raw/phonemeref_data/audio/again/en001899.mp3
347,against,/əˈgɛnst/,data/raw/phonemeref_data/audio/against/en001908.mp3
348,age,/ˈeɪdʒ/,data/raw/phonemeref_data/audio/age/en001914.mp3
349,aged,/ˈeɪdʒd/,data/raw/phonemeref_data/audio/aged/en001920.mp3
350,age,/ˈeɪdʒɪŋ/,data/raw/phonemeref_data/audio/age/en001914.mp3
351,agency,/ˈeɪdʒənsi/,data/raw/phonemeref_data/audio/agency/en001942.mp3
352,agenda,/əˈdʒɛndə/,data/raw/phonemeref_data/audio/agenda/en001950.mp3
353,agent,/ˈeɪdʒənt/,data/raw/phonemeref_data/audio/agent/en001968.mp3
354,agents,/ˈeɪdʒənt/,data/raw/phonemeref_data/audio/agents/en001968.mp3
355,ages,/ˈeɪdʒ/,data/raw/phonemeref_data/audio/ages/en001914.mp3
356,aggravated,/ˈægrəveɪtɪd/,data/raw/phonemeref_data/audio/aggravated/en1002598.mp3
357,aggravation,/ˌægrəˈveɪʃən/,data/raw/phonemeref_data/audio/aggravation/en1002606.mp3
358,aggregate,/ˈægrɪgət/,data/raw/phonemeref_data/audio/aggregate/en001971.mp3
359,aggregates,/ˈægrɪgət/,data/raw/phonemeref_data/audio/aggregates/en001971.mp3
360,aggregation,/ˌæɡrɪˈɡeɪʃən/,data/raw/phonemeref_data/audio/aggregation/en1002614.mp3
361,aggregations,/ˌæɡrɪˈɡeɪʃən/,data/raw/phonemeref_data/audio/aggregations/en1002614.mp3
362,aggression,/əˈgrɛʃən/,data/raw/phonemeref_data/audio/aggression/en1002628.mp3
363,aggressions,/əˈgrɛʃən/,data/raw/phonemeref_data/audio/aggressions/en1002628.mp3
364,aggressive,/əˈgrɛsɪv/,data/raw/phonemeref_data/audio/aggressive/en001983.mp3
365,aggressively,/əˈgrɛsɪvli/,data/raw/phonemeref_data/audio/aggressively/en1002639.mp3
366,aggrieved,/əˈgriːvd/,data/raw/phonemeref_data/audio/aggrieved/en1002644.mp3
367,aghast,/əˈgɑːst/,data/raw/phonemeref_data/audio/aghast/en001995.mp3
368,agile,/ˈædʒaɪl/,data/raw/phonemeref_data/audio/agile/en1002656.mp3
369,agility,/əˈdʒɪlɪti/,data/raw/phonemeref_data/audio/agility/en1002666.mp3
370,agitated,/ˈædʒɪteɪtɪd/,data/raw/phonemeref_data/audio/agitated/en1002687.mp3
371,agitation,/ˌædʒɪˈteɪʃən/,data/raw/phonemeref_data/audio/agitation/en1002696.mp3
372,agitations,/ˌædʒɪˈteɪʃən/,data/raw/phonemeref_data/audio/agitations/en1002696.mp3
373,agnostic,/ægˈnɒstɪk/,data/raw/phonemeref_data/audio/agnostic/en1002700.mp3
374,agnostics,/ægˈnɒstɪk/,data/raw/phonemeref_data/audio/agnostics/en1002700.mp3
375,ago,/əˈgəʊ/,data/raw/phonemeref_data/audio/ago/en002012.mp3
376,agony,/ˈægəni/,data/raw/phonemeref_data/audio/agony/en1002715.mp3
377,agree,/əˈgriː/,data/raw/phonemeref_data/audio/agree/en002025.mp3
378,agreeable,/əˈgriːəbəl/,data/raw/phonemeref_data/audio/agreeable/en002040.mp3
379,agreed,/əˈgriːd/,data/raw/phonemeref_data/audio/agreed/en002056.mp3
380,agreement,/əˈgriːmənt/,data/raw/phonemeref_data/audio/agreement/en002062.mp3
381,agreements,/əˈgriːmənt/,data/raw/phonemeref_data/audio/agreements/en002062.mp3
382,agrees,/əˈgriː/,data/raw/phonemeref_data/audio/agrees/en002025.mp3
383,agricultural,/ˌægrɪˈkʌltʃərəl/,data/raw/phonemeref_data/audio/agricultural/en002071.mp3
384,agriculture,/ˈægrɪkʌltʃər/,data/raw/phonemeref_data/audio/agriculture/en002089.mp3
385,aground,/əˈgraʊnd/,data/raw/phonemeref_data/audio/aground/en1002722.mp3
386,ah,/ɑː/,data/raw/phonemeref_data/audio/ah/en1002738.mp3
387,ahead,/əˈhɛd/,data/raw/phonemeref_data/audio/ahead/en002095.mp3
388,aid,/ˈeɪd/,data/raw/phonemeref_data/audio/aid/en002105.mp3
389,aide,/ˈeɪd/,data/raw/phonemeref_data/audio/aide/en002113.mp3
390,aides,/ˈeɪd/,data/raw/phonemeref_data/audio/aides/en002113.mp3
391,AIDS,/ˈeɪdz/,data/raw/phonemeref_data/audio/AIDS/en002124.mp3
392,ail,/eɪl/,data/raw/phonemeref_data/audio/ail/en1002745.mp3
393,ailing,/ˈeɪlɪŋ/,data/raw/phonemeref_data/audio/ailing/en002130.mp3
394,ailment,/ˈeɪlmənt/,data/raw/phonemeref_data/audio/ailment/en002149.mp3
395,ailments,/ˈeɪlmənt/,data/raw/phonemeref_data/audio/ailments/en002149.mp3
396,ails,/eɪl/,data/raw/phonemeref_data/audio/ails/en1002745.mp3
397,aim,/ˈeɪm/,data/raw/phonemeref_data/audio/aim/en002155.mp3
398,aimless,/ˈeɪmləs/,data/raw/phonemeref_data/audio/aimless/en1002775.mp3
399,aimlessly,/ˈeɪmləsli/,data/raw/phonemeref_data/audio/aimlessly/en1002781.mp3
400,aims,/ˈeɪm/,data/raw/phonemeref_data/audio/aims/en002155.mp3
401,air,/ˈɛər/,data/raw/phonemeref_data/audio/air/en002179.mp3
402,airborne,/ˈɛəˌbɔːn/,data/raw/phonemeref_data/audio/airborne/en002190.mp3
403,aircraft,/ˈɛərkrɑːft/,data/raw/phonemeref_data/audio/aircraft/en002205.mp3
404,airfare,/ˈɛərfɛər/,data/raw/phonemeref_data/audio/airfare/en1002817.mp3
405,airfield,/ˈɛərfiːld/,data/raw/phonemeref_data/audio/airfield/en1002825.mp3
406,airfields,/ˈɛərfiːld/,data/raw/phonemeref_data/audio/airfields/en1002825.mp3
407,airing,/ˈɛərɪŋ/,data/raw/phonemeref_data/audio/airing/en1002842.mp3
408,airline,/ˈɛərlaɪn/,data/raw/phonemeref_data/audio/airline/en002216.mp3
409,airlines,/ˈɛərlaɪn/,data/raw/phonemeref_data/audio/airlines/en002216.mp3
410,airplanes,/ˈɛərpleɪn/,data/raw/phonemeref_data/audio/airplanes/en002225.mp3
411,airport,/ˈɛərpɔːrt/,data/raw/phonemeref_data/audio/airport/en002238.mp3
412,airports,/ˈɛərpɔːrt/,data/raw/phonemeref_data/audio/airports/en002238.mp3
413,airways,/ˈɛərweɪ/,data/raw/phonemeref_data/audio/airways/en1002877.mp3
414,airy,/ˈɛəri/,data/raw/phonemeref_data/audio/airy/en002243.mp3
415,aisle,/ˈaɪl/,data/raw/phonemeref_data/audio/aisle/en002253.mp3
416,aisles,/ˈaɪl/,data/raw/phonemeref_data/audio/aisles/en002253.mp3
417,ajar,/əˈdʒɑːr/,data/raw/phonemeref_data/audio/ajar/en1002886.mp3
418,alacrity,/əˈlækrɪti/,data/raw/phonemeref_data/audio/alacrity/en1002906.mp3
419,alarm,/əˈlɑːrm/,data/raw/phonemeref_data/audio/alarm/en002277.mp3
420,alarmed,/əˈlɑːrmd/,data/raw/phonemeref_data/audio/alarmed/en1002922.mp3
421,alarming,/əˈlɑːrmɪŋ/,data/raw/phonemeref_data/audio/alarming/en1002935.mp3
422,alarms,/əˈlɑːrm/,data/raw/phonemeref_data/audio/alarms/en002277.mp3
423,albatross,/ˈælbətrɒs/,data/raw/phonemeref_data/audio/albatross/en1002941.mp3
424,albeit,/ɔːlˈbiːɪt/,data/raw/phonemeref_data/audio/albeit/en002293.mp3
425,album,/ˈælbəm/,data/raw/phonemeref_data/audio/album/en002303.mp3
426,albums,/ˈælbəm/,data/raw/phonemeref_data/audio/albums/en002303.mp3
427,alchemy,/ˈælkəmi/,data/raw/phonemeref_data/audio/alchemy/en1002967.mp3
428,alcohol,/ˈælkəhɒl/,data/raw/phonemeref_data/audio/alcohol/en002316.mp3
429,alcoholic,/ˌælkəˈhɒlɪk/,data/raw/phonemeref_data/audio/alcoholic/en002325.mp3
430,alcoholics,/ˌælkəˈhɒlɪk/,data/raw/phonemeref_data/audio/alcoholics/en002325.mp3
431,alcoholism,/ˈælkəhɒlɪzəm/,data/raw/phonemeref_data/audio/alcoholism/en1002979.mp3
432,alcohols,/ˈælkəhɒl/,data/raw/phonemeref_data/audio/alcohols/en002316.mp3
433,alcoves,/ˈælkəʊv/,data/raw/phonemeref_data/audio/alcoves/en1002983.mp3
434,alderman,/ˈɔːldəmən/,data/raw/phonemeref_data/audio/alderman/en1003001.mp3
435,ale,/ˈeɪl/,data/raw/phonemeref_data/audio/ale/en002337.mp3
436,alert,/əˈlɜːrt/,data/raw/phonemeref_data/audio/alert/en002340.mp3
437,alertness,/əˈlɜːrtnɪs/,data/raw/phonemeref_data/audio/alertness/en1003019.mp3
438,alerts,/əˈlɜːrt/,data/raw/phonemeref_data/audio/alerts/en002340.mp3
439,algae,/ˈældʒiː/,data/raw/phonemeref_data/audio/algae/en1003031.mp3
440,algebra,/ˈældʒɪbrə/,data/raw/phonemeref_data/audio/algebra/en1003042.mp3
441,Algeria,/ælˈdʒɪəriə/,data/raw/phonemeref_data/audio/Algeria/en1003055.mp3
442,algorithm,/ˈælgərɪðəm/,data/raw/phonemeref_data/audio/algorithm/en1003068.mp3
443,algorithms,/ˈælgərɪðəm/,data/raw/phonemeref_data/audio/algorithms/en1003068.mp3
444,alias,/ˈeɪliəs/,data/raw/phonemeref_data/audio/alias/en1003073.mp3
445,alibi,/ˈælɪbaɪ/,data/raw/phonemeref_data/audio/alibi/en002353.mp3
446,alien,/ˈeɪliən/,data/raw/phonemeref_data/audio/alien/en002364.mp3
447,alienation,/ˌeɪliəˈneɪʃən/,data/raw/phonemeref_data/audio/alienation/en1003083.mp3
448,aliens,/ˈeɪliən/,data/raw/phonemeref_data/audio/aliens/en002364.mp3
449,alight,/əˈlaɪt/,data/raw/phonemeref_data/audio/alight/en002382.mp3
450,alights,/əˈlaɪt/,data/raw/phonemeref_data/audio/alights/en002382.mp3
451,alignment,/əˈlaɪnmənt/,data/raw/phonemeref_data/audio/alignment/en002412.mp3
452,alignments,/əˈlaɪnmənt/,data/raw/phonemeref_data/audio/alignments/en002412.mp3
453,alike,/əˈlaɪk/,data/raw/phonemeref_data/audio/alike/en002429.mp3
454,alimony,/ˈælɪməni/,data/raw/phonemeref_data/audio/alimony/en002432.mp3
455,alive,/əˈlaɪv/,data/raw/phonemeref_data/audio/alive/en002442.mp3
456,alkaline,/ˈælkəlaɪn/,data/raw/phonemeref_data/audio/alkaline/en1003096.mp3
457,allegation,/ˌælɪˈgeɪʃən/,data/raw/phonemeref_data/audio/allegation/en002470.mp3
458,allegations,/ˌælɪˈgeɪʃən/,data/raw/phonemeref_data/audio/allegations/en002470.mp3
459,alleged,/əˈlɛdʒd/,data/raw/phonemeref_data/audio/alleged/en002499.mp3
460,allegedly,/əˈlɛdʒɪdli/,data/raw/phonemeref_data/audio/allegedly/en002507.mp3
461,alleges,/əˈlɛdʒ/,data/raw/phonemeref_data/audio/alleges/en002488.mp3
462,allegiance,/əˈliːdʒəns/,data/raw/phonemeref_data/audio/allegiance/en002519.mp3
463,allegory,/ˈælɪgəri/,data/raw/phonemeref_data/audio/allegory/en1003112.mp3
464,allergic,/əˈlɜːrdʒɪk/,data/raw/phonemeref_data/audio/allergic/en1003122.mp3
465,allergy,/ˈælərdʒi/,data/raw/phonemeref_data/audio/allergy/en002526.mp3
466,alleviation,/əˌliːviˈeɪʃən/,data/raw/phonemeref_data/audio/alleviation/en1003139.mp3
467,alleviations,/əˌliːviˈeɪʃən/,data/raw/phonemeref_data/audio/alleviations/en1003139.mp3
468,alley,/ˈæli/,data/raw/phonemeref_data/audio/alley/en002540.mp3
469,alleys,/ˈæli/,data/raw/phonemeref_data/audio/alleys/en002540.mp3
470,alliance,/əˈlaɪəns/,data/raw/phonemeref_data/audio/alliance/en002550.mp3
471,alliances,/əˈlaɪəns/,data/raw/phonemeref_data/audio/alliances/en002550.mp3
472,allied,/ˈælaɪd/,data/raw/phonemeref_data/audio/allied/en1003169.mp3
473,alligator,/ˈælɪgeɪtər/,data/raw/phonemeref_data/audio/alligator/en002566.mp3
474,alligators,/ˈælɪgeɪtər/,data/raw/phonemeref_data/audio/alligators/en002566.mp3
475,allocates,/ˈæləkeɪt/,data/raw/phonemeref_data/audio/allocates/en002576.mp3
476,allocation,/ˌæləˈkeɪʃən/,data/raw/phonemeref_data/audio/allocation/en002584.mp3
477,allocations,/ˌæləˈkeɪʃən/,data/raw/phonemeref_data/audio/allocations/en002584.mp3
478,allotment,/əˈlɒtmənt/,data/raw/phonemeref_data/audio/allotment/en002600.mp3
479,allotments,/əˈlɒtmənt/,data/raw/phonemeref_data/audio/allotments/en002600.mp3
480,allowable,/əˈlaʊəbəl/,data/raw/phonemeref_data/audio/allowable/en1003209.mp3
481,allowance,/əˈlaʊəns/,data/raw/phonemeref_data/audio/allowance/en002621.mp3
482,allowances,/əˈlaʊəns/,data/raw/phonemeref_data/audio/allowances/en002621.mp3
483,allows,/əˈlaʊ/,data/raw/phonemeref_data/audio/allows/en002617.mp3
484,alloy,/ˈælɔɪ/,data/raw/phonemeref_data/audio/alloy/en002638.mp3
485,alloys,/ˈælɔɪ/,data/raw/phonemeref_data/audio/alloys/en002638.mp3
486,alls,/ˈɔːl/,data/raw/phonemeref_data/audio/alls/en002454.mp3
487,allure,/əˈlʊər/,data/raw/phonemeref_data/audio/allure/en002642.mp3
488,allures,/əˈlʊər/,data/raw/phonemeref_data/audio/allures/en002642.mp3
489,allusion,/əˈluːʒən/,data/raw/phonemeref_data/audio/allusion/en1003238.mp3
490,allusions,/əˈluːʒən/,data/raw/phonemeref_data/audio/allusions/en1003238.mp3
491,ally,/ˈælaɪ/,data/raw/phonemeref_data/audio/ally/en002651.mp3
492,almighty,/ˌɔːlˈmaɪti/,data/raw/phonemeref_data/audio/almighty/en002668.mp3
493,almond,/ˈɑːmənd/,data/raw/phonemeref_data/audio/almond/en002670.mp3
494,almonds,/ˈɑːmənd/,data/raw/phonemeref_data/audio/almonds/en002670.mp3
495,almost,/ˈɔːlməʊst/,data/raw/phonemeref_data/audio/almost/en002686.mp3
496,alms,/ˈɑːmz/,data/raw/phonemeref_data/audio/alms/en1003252.mp3
497,aloft,/əˈlɒft/,data/raw/phonemeref_data/audio/aloft/en002695.mp3
498,alone,/əˈləʊn/,data/raw/phonemeref_data/audio/alone/en002700.mp3
499,along,/əˈlɒŋ/,data/raw/phonemeref_data/audio/along/en002710.mp3
500,alongside,/əˌlɒŋˈsaɪd/,data/raw/phonemeref_data/audio/alongside/en002723.mp3
501,aloof,/əˈluːf/,data/raw/phonemeref_data/audio/aloof/en002739.mp3
502,aloofness,/əˈluːfnɪs/,data/raw/phonemeref_data/audio/aloofness/en1003268.mp3
503,aloud,/əˈlaʊd/,data/raw/phonemeref_data/audio/aloud/en002749.mp3
504,alphabet,/ˈælfəbɛt/,data/raw/phonemeref_data/audio/alphabet/en1003286.mp3
505,alphabets,/ˈælfəbɛt/,data/raw/phonemeref_data/audio/alphabets/en1003286.mp3
506,alpine,/ˈælpaɪn/,data/raw/phonemeref_data/audio/alpine/en1003293.mp3
507,already,/ˌɔːlˈrɛdi/,data/raw/phonemeref_data/audio/already/en002758.mp3
508,also,/ˈɔːlsəʊ/,data/raw/phonemeref_data/audio/also/en002761.mp3
509,altar,/ˈɔːltər/,data/raw/phonemeref_data/audio/altar/en002776.mp3
510,altars,/ˈɔːltər/,data/raw/phonemeref_data/audio/altars/en002776.mp3
511,alter,/ˈɔːltər/,data/raw/phonemeref_data/audio/alter/en002781.mp3
512,alteration,/ˌɔːltəˈreɪʃən/,data/raw/phonemeref_data/audio/alteration/en1003302.mp3
513,alterations,/ˌɔːltəˈreɪʃən/,data/raw/phonemeref_data/audio/alterations/en1003302.mp3
514,alternate,/ɔːlˈtɜːrnɪt/,data/raw/phonemeref_data/audio/alternate/en002798.mp3
515,alternately,/ɔːlˈtɜːrnɪtli/,data/raw/phonemeref_data/audio/alternately/en1003310.mp3
516,alternative,/ɔːlˈtɜːrnətɪv/,data/raw/phonemeref_data/audio/alternative/en002804.mp3
517,alternatively,/ɔːlˈtɜːrnətɪvli/,data/raw/phonemeref_data/audio/alternatively/en002810.mp3
518,alternatives,/ɔːlˈtɜːrnətɪv/,data/raw/phonemeref_data/audio/alternatives/en002804.mp3
519,alters,/ˈɔːltər/,data/raw/phonemeref_data/audio/alters/en002781.mp3
520,although,/ɔːlˈðəʊ/,data/raw/phonemeref_data/audio/although/en002824.mp3
521,altitude,/ˈæltɪtjuːd/,data/raw/phonemeref_data/audio/altitude/en1003321.mp3
522,altitudes,/ˈæltɪtjuːd/,data/raw/phonemeref_data/audio/altitudes/en1003321.mp3
523,alto,/ˈæltəʊ/,data/raw/phonemeref_data/audio/alto/en002837.mp3
524,altogether,/ˌɔːltəˈgɛðər/,data/raw/phonemeref_data/audio/altogether/en002843.mp3
525,always,/ˈɔːlweɪz/,data/raw/phonemeref_data/audio/always/en002854.mp3
526,am,/ˌeɪˈɛm/,data/raw/phonemeref_data/audio/am/en002864.mp3
527,amalgamation,/əˌmælgəˈmeɪʃən/,data/raw/phonemeref_data/audio/amalgamation/en1003412.mp3
528,amateur,/ˈæmətər/,data/raw/phonemeref_data/audio/amateur/en002870.mp3
529,amateurs,/ˈæmətər/,data/raw/phonemeref_data/audio/amateurs/en002870.mp3
530,amazed,/əˈmeɪzd/,data/raw/phonemeref_data/audio/amazed/en002894.mp3
531,amazement,/əˈmeɪzmənt/,data/raw/phonemeref_data/audio/amazement/en002905.mp3
532,amazing,/əˈmeɪzɪŋ/,data/raw/phonemeref_data/audio/amazing/en002914.mp3
533,amazingly,/əˈmeɪzɪŋli/,data/raw/phonemeref_data/audio/amazingly/en1003435.mp3
534,ambassador,/æmˈbæsədər/,data/raw/phonemeref_data/audio/ambassador/en002925.mp3
535,ambassadors,/æmˈbæsədər/,data/raw/phonemeref_data/audio/ambassadors/en002925.mp3
536,amber,/ˈæmbər/,data/raw/phonemeref_data/audio/amber/en002939.mp3
537,ambient,/ˈæmbiənt/,data/raw/phonemeref_data/audio/ambient/en1003477.mp3
538,ambiguity,/ˌæmbɪˈgjuːɪti/,data/raw/phonemeref_data/audio/ambiguity/en1003488.mp3
539,ambiguous,/æmˈbɪgjuəs/,data/raw/phonemeref_data/audio/ambiguous/en002943.mp3
540,ambition,/æmˈbɪʃən/,data/raw/phonemeref_data/audio/ambition/en002955.mp3
541,ambitions,/æmˈbɪʃən/,data/raw/phonemeref_data/audio/ambitions/en002955.mp3
542,ambitious,/æmˈbɪʃəs/,data/raw/phonemeref_data/audio/ambitious/en002969.mp3
543,ambivalence,/æmˈbɪvələns/,data/raw/phonemeref_data/audio/ambivalence/en1003492.mp3
544,ambivalent,/æmˈbɪvələnt/,data/raw/phonemeref_data/audio/ambivalent/en1003508.mp3
545,ambulance,/ˈæmbjʊləns/,data/raw/phonemeref_data/audio/ambulance/en1003529.mp3
546,ambulances,/ˈæmbjʊləns/,data/raw/phonemeref_data/audio/ambulances/en1003529.mp3
547,ambush,/ˈæmbʊʃ/,data/raw/phonemeref_data/audio/ambush/en002971.mp3
