id,word,ipa,ipa_clean,audio_path,source,score,age
speechocean_train_152,JACK HAS GOT SOME LEMON,dʒækhæzgətsəmlɛmən,dʒækhæzgətsəmlɛmən,data\speechocean\audio\so_train_00152.wav,speechocean762,9,6
speechocean_train_153,JOHN CAN DRAW THE HORSE,dʒənkændrɔðəhɔrs,dʒənkændrɔðəhɔrs,data\speechocean\audio\so_train_00153.wav,speechocean762,8,6
speechocean_train_154,EIGHT ONE ZERO SIX,eɪtwənzɪɜroʊsɪks,eɪtwənzɪɜroʊsɪks,data\speechocean\audio\so_train_00154.wav,speechocean762,8,6
speechocean_train_155,ZERO NINE THREE,zɪɜroʊnaɪnθri,zɪɜroʊnaɪnθri,data\speechocean\audio\so_train_00155.wav,speechocean762,9,6
speechocean_train_156,TWO FOUR SEVEN,tufɔrsɛvn,tufɔrsɛvn,data\speechocean\audio\so_train_00156.wav,speechocean762,9,6
speechocean_train_157,ONE FIVE THREE,wənfaɪvθri,wənfaɪvθri,data\speechocean\audio\so_train_00157.wav,speechocean762,9,6
speechocean_train_158,RELATIVES N U S A,rɛlətɪvzɛnjuɛseɪ,rɛlətɪvzɛnjuɛseɪ,data\speechocean\audio\so_train_00158.wav,speechocean762,8,6
speechocean_train_159,DRESSING HOCKEY P,drɛsɪŋhʌkipi,drɛsɪŋhʌkipi,data\speechocean\audio\so_train_00159.wav,speechocean762,8,6
speechocean_train_160,GIRL DINNER FAIRY,gɜrldɪnɜrfɛri,gɜrldɪnɜrfɛri,data\speechocean\audio\so_train_00160.wav,speechocean762,9,6
speechocean_train_161,JIM ATE A LITTLE TOLL FULL,dʒɪmeɪtəlɪtltoʊlfʊl,dʒɪmeɪtəlɪtltoʊlfʊl,data\speechocean\audio\so_train_00161.wav,speechocean762,8,6
speechocean_train_162,DOES TOM LIKE THE CHICKEN,dəztəmlaɪkðətʃɪkɪn,dəztəmlaɪkðətʃɪkɪn,data\speechocean\audio\so_train_00162.wav,speechocean762,9,6
speechocean_train_163,BY TOM'S SHOULDER,baɪtəmsʃoʊldɜr,baɪtəmsʃoʊldɜr,data\speechocean\audio\so_train_00163.wav,speechocean762,9,6
speechocean_train_164,PETER HAS A BEAUTIFUL HAT,pitɜrhæzəbjutɪflhæt,pitɜrhæzəbjutɪflhæt,data\speechocean\audio\so_train_00164.wav,speechocean762,8,6
speechocean_train_165,DORA NEEDS NEW T SHIRT,dɔrənidznjutiʃɜrt,dɔrənidznjutiʃɜrt,data\speechocean\audio\so_train_00165.wav,speechocean762,8,6
speechocean_train_166,JOHN LOVES THE NEW GLOVES,dʒənləvzðənjugləvz,dʒənləvzðənjugləvz,data\speechocean\audio\so_train_00166.wav,speechocean762,8,6
speechocean_train_167,THEN KATE WALKS TO BANK,ðɛnkeɪtwɔkstubæŋk,ðɛnkeɪtwɔkstubæŋk,data\speechocean\audio\so_train_00167.wav,speechocean762,8,6
speechocean_train_168,HE WANTS TO BE A FARMER,hiwʌntstubiəfɑrmɜr,hiwʌntstubiəfɑrmɜr,data\speechocean\audio\so_train_00168.wav,speechocean762,8,6
speechocean_train_169,BILL LIKES THE P E CLASS,bɪllaɪksðəpiiklɑs,bɪllaɪksðəpiiklɑs,data\speechocean\audio\so_train_00169.wav,speechocean762,9,6
speechocean_train_170,MANDY WENT TO THE ART CLASS,mændiwɛnttuðəɑrtklɑs,mændiwɛnttuðəɑrtklɑs,data\speechocean\audio\so_train_00170.wav,speechocean762,8,6
speechocean_train_171,SHALL WE GO HOME,ʃælwigoʊhoʊm,ʃælwigoʊhoʊm,data\speechocean\audio\so_train_00171.wav,speechocean762,9,6
speechocean_train_172,MANDY LIVES IN LAOS,mændilɪvzɪnlaʊs,mændilɪvzɪnlaʊs,data\speechocean\audio\so_train_00172.wav,speechocean762,9,6
speechocean_train_173,FIVE SIX FIVE SIX,faɪvsɪksfaɪvsɪks,faɪvsɪksfaɪvsɪks,data\speechocean\audio\so_train_00173.wav,speechocean762,9,6
speechocean_train_174,TWO FIVE ZERO FIVE,tufaɪvzɪɜroʊfaɪv,tufaɪvzɪɜroʊfaɪv,data\speechocean\audio\so_train_00174.wav,speechocean762,8,6
speechocean_train_175,FOUR FOUR SEVEN TWO,fɔrfɔrsɛvntu,fɔrfɔrsɛvntu,data\speechocean\audio\so_train_00175.wav,speechocean762,9,6
speechocean_train_176,CARDS BIRD LISTEN,kɑdzbɜrdlɪsn,kɑdzbɜrdlɪsn,data\speechocean\audio\so_train_00176.wav,speechocean762,9,6
speechocean_train_177,LAYLA IS GOOD AT SURFING,leɪlɑɪzgʊdætsɜrfɪŋ,leɪlɑɪzgʊdætsɜrfɪŋ,data\speechocean\audio\so_train_00177.wav,speechocean762,9,6
speechocean_train_178,LILLY GIVES UP HOCKEY,lɪligɪvzəphʌki,lɪligɪvzəphʌki,data\speechocean\audio\so_train_00178.wav,speechocean762,9,6
speechocean_train_179,MARY LIKES RUNNING,mærɪlaɪksrʌnɪŋ,mærɪlaɪksrʌnɪŋ,data\speechocean\audio\so_train_00179.wav,speechocean762,8,6
speechocean_train_180,MARK GIVES UP HANDBALL,mɑkgɪvzəphændbɔl,mɑkgɪvzəphændbɔl,data\speechocean\audio\so_train_00180.wav,speechocean762,8,6
speechocean_train_181,JOHN LIKES YOUR BLUE JACKET,dʒənlaɪksjʊəbludʒækɪt,dʒənlaɪksjʊəbludʒækɪt,data\speechocean\audio\so_train_00181.wav,speechocean762,9,6
speechocean_train_182,JOHN GOT THE SOCKS,dʒəngətðəsɑks,dʒəngətðəsɑks,data\speechocean\audio\so_train_00182.wav,speechocean762,8,6
speechocean_train_183,BILLY CAN SEE THE VAN,bɪlikænsiðəvæn,bɪlikænsiðəvæn,data\speechocean\audio\so_train_00183.wav,speechocean762,8,6
speechocean_train_184,THEN MANDY WHAT TO TOILET,ðɛnmændiwəttutɔɪlət,ðɛnmændiwəttutɔɪlət,data\speechocean\audio\so_train_00184.wav,speechocean762,8,6
speechocean_train_185,MARY CAN SEE THE BOOKSTORE,mærɪkænsiðəbʊkstɔr,mærɪkænsiðəbʊkstɔr,data\speechocean\audio\so_train_00185.wav,speechocean762,8,6
speechocean_train_186,SO BILLY WENT ON TO HOME,soʊbɪliwɛntəntuhoʊm,soʊbɪliwɛntəntuhoʊm,data\speechocean\audio\so_train_00186.wav,speechocean762,8,6
speechocean_train_187,SANDY LIKE THE TOMATO,sændilaɪkðətəmeɪtoʊ,sændilaɪkðətəmeɪtoʊ,data\speechocean\audio\so_train_00187.wav,speechocean762,9,6
speechocean_train_188,HE WANT TO BE A SINGER,hiwənttubiəsɪŋɜr,hiwənttubiəsɪŋɜr,data\speechocean\audio\so_train_00188.wav,speechocean762,9,6
speechocean_train_189,MIKE LIKE THE BIG GEN GEN CITY NEW YORK,maɪklaɪkðəbɪgdʒɛndʒɛnsɪtinjujɔk,maɪklaɪkðəbɪgdʒɛndʒɛnsɪtinjujɔk,data\speechocean\audio\so_train_00189.wav,speechocean762,8,6
speechocean_train_190,NO I AM NOT,noʊaɪəmnət,noʊaɪəmnət,data\speechocean\audio\so_train_00190.wav,speechocean762,8,6
speechocean_train_191,LYNDA LOVES AUSTRALIA,lɪndələvzəstreɪlɪə,lɪndələvzəstreɪlɪə,data\speechocean\audio\so_train_00191.wav,speechocean762,8,7
speechocean_train_192,ANDY LOVES CANADA,ændɪləvzkænədə,ændɪləvzkænədə,data\speechocean\audio\so_train_00192.wav,speechocean762,8,7
speechocean_train_193,BETTER LIVED IN CHINA,bɛtɜrlɪvdɪntʃaɪnə,bɛtɜrlɪvdɪntʃaɪnə,data\speechocean\audio\so_train_00193.wav,speechocean762,9,7
speechocean_train_194,DOES MIKE LIKE THE BEEF,dəzmaɪklaɪkðəbif,dəzmaɪklaɪkðəbif,data\speechocean\audio\so_train_00194.wav,speechocean762,9,7
speechocean_train_195,ANDY LIKES MEAT,ændɪlaɪksmit,ændɪlaɪksmit,data\speechocean\audio\so_train_00195.wav,speechocean762,9,7
speechocean_train_196,PLEASE CLOSE YOUR NEW T SHIRT,plizkloʊzjɔnjutiʃɜrt,plizkloʊzjɔnjutiʃɜrt,data\speechocean\audio\so_train_00196.wav,speechocean762,9,7
speechocean_train_197,MIKE LIKES YOUR BLUE JEANS,maɪklaɪksjɔbludʒinz,maɪklaɪksjɔbludʒinz,data\speechocean\audio\so_train_00197.wav,speechocean762,9,7
speechocean_train_198,BILLY GOT THE SKIRT,bɪligətðəskɜrt,bɪligətðəskɜrt,data\speechocean\audio\so_train_00198.wav,speechocean762,8,7
speechocean_train_199,JIM CAN SEE THE T V ROOM,dʒɪmkænsiðətivirum,dʒɪmkænsiðətivirum,data\speechocean\audio\so_train_00199.wav,speechocean762,9,7
speechocean_train_200,MARY WENT TO THE MATCH CLASS,mærɪwɛnttuðəmætʃklɑs,mærɪwɛnttuðəmætʃklɑs,data\speechocean\audio\so_train_00200.wav,speechocean762,8,7
speechocean_train_201,DADDY LIKES THE SCIENCE CLASS AT SCHOOL,dædilaɪksðəsaɪənsklɑsætskul,dædilaɪksðəsaɪənsklɑsætskul,data\speechocean\audio\so_train_00201.wav,speechocean762,8,7
speechocean_train_202,HOW DID YOU COME HERE,haʊdɪdjukəmhɪə,haʊdɪdjukəmhɪə,data\speechocean\audio\so_train_00202.wav,speechocean762,8,7
speechocean_train_203,HADI FRIEND,hɑdifrɛnd,hɑdifrɛnd,data\speechocean\audio\so_train_00203.wav,speechocean762,8,7
speechocean_train_204,CAR,kɑ,kɑ,data\speechocean\audio\so_train_00204.wav,speechocean762,9,7
speechocean_train_205,IT IS A LONG JOURNEY,ɪtɪzələŋdʒɜrni,ɪtɪzələŋdʒɜrni,data\speechocean\audio\so_train_00205.wav,speechocean762,8,7
speechocean_train_206,THEN WHY ARE YOU HERE,ðɛnwaɪɑjuhɪə,ðɛnwaɪɑjuhɪə,data\speechocean\audio\so_train_00206.wav,speechocean762,9,7
speechocean_train_207,HE ASKED,hiɑskt,hiɑskt,data\speechocean\audio\so_train_00207.wav,speechocean762,9,7
speechocean_train_208,I GOAT UP THIS MORNING,aɪgoʊtəpðɪsmɔnɪŋ,aɪgoʊtəpðɪsmɔnɪŋ,data\speechocean\audio\so_train_00208.wav,speechocean762,8,7
speechocean_train_209,COME OVER HERE,kəmoʊvəhɪə,kəmoʊvəhɪə,data\speechocean\audio\so_train_00209.wav,speechocean762,8,7
speechocean_train_210,THIS MONTH IS OVER FOR ME,ðɪsmənθɪzoʊvɜrfɜrmi,ðɪsmənθɪzoʊvɜrfɜrmi,data\speechocean\audio\so_train_00210.wav,speechocean762,9,20
speechocean_train_211,WAR AFTER ALL IS FAR FROM AN EXACT SCIENCE,wɔræftɜrɔlɪzfɑrfrəmænɪgzæktsaɪəns,wɔræftɜrɔlɪzfɑrfrəmænɪgzæktsaɪəns,data\speechocean\audio\so_train_00211.wav,speechocean762,8,20
speechocean_train_212,THESE MATCHES ARE GOING TO BE GREAT,ðizmætʃɪzɑgoʊɪŋtubigreɪt,ðizmætʃɪzɑgoʊɪŋtubigreɪt,data\speechocean\audio\so_train_00212.wav,speechocean762,9,20
speechocean_train_213,I WORK FOR LIVING AND HAVE TO GET UP EARLY,aɪwɜrkfɔlɪvɪŋændhævtugɛtəpɜrli,aɪwɜrkfɔlɪvɪŋændhævtugɛtəpɜrli,data\speechocean\audio\so_train_00213.wav,speechocean762,9,20
speechocean_train_214,HE IS A BIG BOY,hizəbɪgbɔɪ,hizəbɪgbɔɪ,data\speechocean\audio\so_train_00214.wav,speechocean762,9,20
speechocean_train_215,I NEVER WANTED TO BE COOL,aɪnɛvɜrwʌntɪdtubikul,aɪnɛvɜrwʌntɪdtubikul,data\speechocean\audio\so_train_00215.wav,speechocean762,9,20
speechocean_train_216,REALLY WASHING I COULD WATCH A BREAK,rɪʌliwʌʃɪŋaɪkʊdwətʃəbreɪk,rɪʌliwʌʃɪŋaɪkʊdwətʃəbreɪk,data\speechocean\audio\so_train_00216.wav,speechocean762,9,20
speechocean_train_217,ITS TOO MANY FISH IN THE SEA TO BE JEALOUS,ɪtstumɛnifɪʃɪnðəsitubidʒɛləs,ɪtstumɛnifɪʃɪnðəsitubidʒɛləs,data\speechocean\audio\so_train_00217.wav,speechocean762,10,20
speechocean_train_218,THE GOOD THING IS THAT WE CAN SEE THE GAME,ðəgʊdθɪŋɪzðætwikænsiðəgeɪm,ðəgʊdθɪŋɪzðætwikænsiðəgeɪm,data\speechocean\audio\so_train_00218.wav,speechocean762,9,20
speechocean_train_219,AT THE TOP OF THE CHARTS,ætðətəpəvðətʃɑts,ætðətəpəvðətʃɑts,data\speechocean\audio\so_train_00219.wav,speechocean762,9,20
speechocean_train_220,NO ONE WANTS TO TALK TO ME TONIGHT,noʊwənwʌntstutɔktumitənaɪt,noʊwənwʌntstutɔktumitənaɪt,data\speechocean\audio\so_train_00220.wav,speechocean762,10,20
speechocean_train_221,READY TO BE AT THE LAKE,rɛditubiætðəleɪk,rɛditubiætðəleɪk,data\speechocean\audio\so_train_00221.wav,speechocean762,10,20
speechocean_train_222,ALWAYS WAITING FOR THE NEXT SEASON,ɔlweɪzweɪtɪŋfɔðənɛkstsizn,ɔlweɪzweɪtɪŋfɔðənɛkstsizn,data\speechocean\audio\so_train_00222.wav,speechocean762,10,20
speechocean_train_223,THE OLD MAN WILL NOT ALLOW THIS,ðəoʊldmænwɪlnətəlaʊðɪs,ðəoʊldmænwɪlnətəlaʊðɪs,data\speechocean\audio\so_train_00223.wav,speechocean762,9,20
speechocean_train_224,BUCKET WANTED NERVOUSLY IN THE WINGS,bʌkɪtwʌntɪdnɜrvəsliɪnðəwɪŋz,bʌkɪtwʌntɪdnɜrvəsliɪnðəwɪŋz,data\speechocean\audio\so_train_00224.wav,speechocean762,9,20
speechocean_train_225,THE NIGHT IS COOL AND ROAD IS LONG,ðənaɪtɪzkulændroʊdɪzlɔŋ,ðənaɪtɪzkulændroʊdɪzlɔŋ,data\speechocean\audio\so_train_00225.wav,speechocean762,8,20
speechocean_train_226,I PUT MY ELBOWS ON THE TABLE,aɪpʊtmaɪɛlboʊzənðəteɪbl,aɪpʊtmaɪɛlboʊzənðəteɪbl,data\speechocean\audio\so_train_00226.wav,speechocean762,9,20
speechocean_train_227,WHY YES TO BE SURE,waɪjɛstubiʃʊə,waɪjɛstubiʃʊə,data\speechocean\audio\so_train_00227.wav,speechocean762,10,20
speechocean_train_228,BETTER TO BE VAGUE HE THOUGHT,bɛtətubiveɪghiθɔt,bɛtətubiveɪghiθɔt,data\speechocean\audio\so_train_00228.wav,speechocean762,9,20
speechocean_train_229,IT'S ONLY FOR HER THAT I ASKED,ɪtsoʊnlifɔhɜrðætaɪɑskt,ɪtsoʊnlifɔhɜrðætaɪɑskt,data\speechocean\audio\so_train_00229.wav,speechocean762,9,20
speechocean_train_230,FOUR THREE THREE EIGHT,fɔθriθrieɪt,fɔθriθrieɪt,data\speechocean\audio\so_train_00230.wav,speechocean762,9,7
speechocean_train_231,FIVE FOUR FIVE ONE,faɪvfɔfaɪvwən,faɪvfɔfaɪvwən,data\speechocean\audio\so_train_00231.wav,speechocean762,8,7
speechocean_train_232,DIVER IS NOT GOOD AT FOOTBALL,daɪvɜrɪznətgʊdætfʊtbɔl,daɪvɜrɪznətgʊdætfʊtbɔl,data\speechocean\audio\so_train_00232.wav,speechocean762,8,7
speechocean_train_233,SO JAM WANTS IT TO THE HOUSE,soʊdʒæmwʌntsɪttuðəhaʊs,soʊdʒæmwʌntsɪttuðəhaʊs,data\speechocean\audio\so_train_00233.wav,speechocean762,8,7
speechocean_train_234,DAVID CAN SEE THE ME PARK,dɛvɪdkænsiðəmipɑk,dɛvɪdkænsiðəmipɑk,data\speechocean\audio\so_train_00234.wav,speechocean762,8,7
speechocean_train_235,JACK WAS WALK TO THE THEM PARK,dʒækwəzwɔktuðəðɛmpɑk,dʒækwəzwɔktuðəðɛmpɑk,data\speechocean\audio\so_train_00235.wav,speechocean762,8,7
speechocean_train_236,PITS,pɪts,pɪts,data\speechocean\audio\so_train_00236.wav,speechocean762,9,7
speechocean_train_237,AND I'M A CAT,ændaɪməkæt,ændaɪməkæt,data\speechocean\audio\so_train_00237.wav,speechocean762,9,7
speechocean_train_238,AND TO A LIGHTER HOUSE,ændtuəlaɪtəhaʊs,ændtuəlaɪtəhaʊs,data\speechocean\audio\so_train_00238.wav,speechocean762,8,7
speechocean_train_239,HOW BEAUTIFUL THEY FIT,haʊbjutɪflðeɪfɪt,haʊbjutɪflðeɪfɪt,data\speechocean\audio\so_train_00239.wav,speechocean762,8,7
speechocean_train_240,YES IT'S VERY PRETTY,jɛsɪtsvɛriprɪti,jɛsɪtsvɛriprɪti,data\speechocean\audio\so_train_00240.wav,speechocean762,8,7
speechocean_train_241,VERY,vɛri,vɛri,data\speechocean\audio\so_train_00241.wav,speechocean762,9,7
speechocean_train_242,OUR WISH IS TO LIVE THROUGH THIS SEASON,aʊɜrwɪʃɪztulɪvθruðɪssizn,aʊɜrwɪʃɪztulɪvθruðɪssizn,data\speechocean\audio\so_train_00242.wav,speechocean762,9,28
speechocean_train_243,WE HAVE OTHERS WHO CAN DO THE SAME THING,wihævʌðəzhukændʊðəseɪmθɪŋ,wihævʌðəzhukændʊðəseɪmθɪŋ,data\speechocean\audio\so_train_00243.wav,speechocean762,9,28
speechocean_train_244,BUT AGAIN HE HAS MADE A VERY CLEAR STATEMENT,bətəgɛnhihæzmeɪdəvɛriklɪəsteɪtmənt,bətəgɛnhihæzmeɪdəvɛriklɪəsteɪtmənt,data\speechocean\audio\so_train_00244.wav,speechocean762,9,28
speechocean_train_245,THIS IS A GOOD STEP,ðɪsɪzəgʊdstɛp,ðɪsɪzəgʊdstɛp,data\speechocean\audio\so_train_00245.wav,speechocean762,9,28
speechocean_train_246,THOSE COULD HAPPEN TO ANYONE,ðoʊzkʊdhæpəntuɛniwən,ðoʊzkʊdhæpəntuɛniwən,data\speechocean\audio\so_train_00246.wav,speechocean762,9,28
speechocean_train_247,YOUR SECOND SHOT WILL BE A CHOICE OF TWO OPTIONS,jɔsɛkəndʃətwɪlbiətʃɔɪsəvtuʌpʃnz,jɔsɛkəndʃətwɪlbiətʃɔɪsəvtuʌpʃnz,data\speechocean\audio\so_train_00247.wav,speechocean762,8,28
speechocean_train_248,TIME TO MAKE A STATEMENT CAPTAINS,taɪmtumeɪkəsteɪtməntkæptɪnz,taɪmtumeɪkəsteɪtməntkæptɪnz,data\speechocean\audio\so_train_00248.wav,speechocean762,8,28
speechocean_train_249,TONIGHT HE WAS WORSE THAN ANYONE,tənaɪthiwəzwɜrsðənɛniwən,tənaɪthiwəzwɜrsðənɛniwən,data\speechocean\audio\so_train_00249.wav,speechocean762,9,28
speechocean_train_250,I FALL IN LOVE WITH MORE AND MORE EVERYDAY,aɪfɔlɪnləvwɪθmɔændmɔɛvrideɪ,aɪfɔlɪnləvwɪθmɔændmɔɛvrideɪ,data\speechocean\audio\so_train_00250.wav,speechocean762,8,28
speechocean_train_251,MUSIC WILL BE HERE FOREVER,mjuzɪkwɪlbihɪəfɜrɛvə,mjuzɪkwɪlbihɪəfɜrɛvə,data\speechocean\audio\so_train_00251.wav,speechocean762,10,28
speechocean_train_252,THAT'S NOT A BAD DEAL,ðætsnətəbæddil,ðætsnətəbæddil,data\speechocean\audio\so_train_00252.wav,speechocean762,9,28
speechocean_train_253,CHEATING IS FOR THE CHILDISH,tʃitɪŋɪzfɔðətʃaɪldɪʃ,tʃitɪŋɪzfɔðətʃaɪldɪʃ,data\speechocean\audio\so_train_00253.wav,speechocean762,8,28
speechocean_train_254,SECRETARY OF ENERGY IS WRONG,sɛkrətriəvɛnɜrdʒiɪzrəŋ,sɛkrətriəvɛnɜrdʒiɪzrəŋ,data\speechocean\audio\so_train_00254.wav,speechocean762,8,28
speechocean_train_255,JUST TELL ME IF YOU FEEL THE SAME WAY TOO,dʒəsttɛlmiɪfjufilðəseɪmweɪtu,dʒəsttɛlmiɪfjufilðəseɪmweɪtu,data\speechocean\audio\so_train_00255.wav,speechocean762,10,28
speechocean_train_256,I HAVE THE HEART OF A LION,aɪhævðəhɑtəvəlaɪən,aɪhævðəhɑtəvəlaɪən,data\speechocean\audio\so_train_00256.wav,speechocean762,8,28
speechocean_train_257,BUT THE CITY WAS ALREADY DIRTY,bətðəsɪtiwəzɔlrɛdidɜrti,bətðəsɪtiwəzɔlrɛdidɜrti,data\speechocean\audio\so_train_00257.wav,speechocean762,9,28
speechocean_train_258,SHE MIGHT PUSH HIM OFF INTO THE DEEPS,ʃimaɪtpʊʃhɪməfɪntuðədips,ʃimaɪtpʊʃhɪməfɪntuðədips,data\speechocean\audio\so_train_00258.wav,speechocean762,8,28
speechocean_train_259,SO THERE IS REALLY NO ROOM FOR DOUBT,soʊðɛrɪzriəlinoʊrumfɔdaʊt,soʊðɛrɪzriəlinoʊrumfɔdaʊt,data\speechocean\audio\so_train_00259.wav,speechocean762,9,28
speechocean_train_260,I SHALL NEVER FORGIVE MYSELF FOR THIS EXPOSURE,aɪʃəlnɛvɜrfəgɪvmaɪsɛlffɔðɪsɪkspoʊʒə,aɪʃəlnɛvɜrfəgɪvmaɪsɛlffɔðɪsɪkspoʊʒə,data\speechocean\audio\so_train_00260.wav,speechocean762,8,28
speechocean_train_261,HIS EYES WERE ROLLING AROUND,hɪzaɪzwɜrroʊlɪŋəraʊnd,hɪzaɪzwɜrroʊlɪŋəraʊnd,data\speechocean\audio\so_train_00261.wav,speechocean762,8,23
speechocean_train_262,I GO ON THE FIELD AND I PLAY,aɪgoʊənðəfildændaɪpleɪ,aɪgoʊənðəfildændaɪpleɪ,data\speechocean\audio\so_train_00262.wav,speechocean762,8,23
speechocean_train_263,WHAT'S THE MATTER WITH US,wətsðəmætɜrwɪðəs,wətsðəmætɜrwɪðəs,data\speechocean\audio\so_train_00263.wav,speechocean762,9,23
speechocean_train_264,COVER OF A COVER A,kʌvɜrəvəkʌvɜrə,kʌvɜrəvəkʌvɜrə,data\speechocean\audio\so_train_00264.wav,speechocean762,8,23
speechocean_train_265,I BILL NOT AFRAID,aɪbɪlnətəfreɪd,aɪbɪlnətəfreɪd,data\speechocean\audio\so_train_00265.wav,speechocean762,8,23
speechocean_train_266,I WILL INFORMED PEOPLE SHOULD NOT BE ALONG TO VOTE,aɪwɪlɪnfɔrmdpiplʃʊdnətbiəlɔŋtuvoʊt,aɪwɪlɪnfɔrmdpiplʃʊdnətbiəlɔŋtuvoʊt,data\speechocean\audio\so_train_00266.wav,speechocean762,8,23
speechocean_train_267,MORE OF US ARE COMING,mɔəvəsɑkʌmɪŋ,mɔəvəsɑkʌmɪŋ,data\speechocean\audio\so_train_00267.wav,speechocean762,8,23
speechocean_train_268,PLUS THEY CAN BE FUN,pləsðeɪkænbifən,pləsðeɪkænbifən,data\speechocean\audio\so_train_00268.wav,speechocean762,8,23
speechocean_train_269,IT'S EASY TO FEEL ENTHUSIASTIC,ɪtsizitufilɪnθjuziæstɪk,ɪtsizitufilɪnθjuziæstɪk,data\speechocean\audio\so_train_00269.wav,speechocean762,8,19
speechocean_train_270,THE MOVE IS A PART OF PLAN TO INCREASE PROFITS,ðəmuvɪzəpɑtəvplæntuɪnkrisprɑfɪts,ðəmuvɪzəpɑtəvplæntuɪnkrisprɑfɪts,data\speechocean\audio\so_train_00270.wav,speechocean762,8,19
speechocean_train_271,LOVE TO SEE THAT ALL THE TREES ARE DOWN,ləvtusiðætɔlðətrizɑdaʊn,ləvtusiðætɔlðətrizɑdaʊn,data\speechocean\audio\so_train_00271.wav,speechocean762,8,19
speechocean_train_272,POSSIBLE FOR ME TO MEET YOU,pʌsəblfɔrmitumitju,pʌsəblfɔrmitumitju,data\speechocean\audio\so_train_00272.wav,speechocean762,8,19
speechocean_train_273,BEAUTIFUL DAY TO BE A FAN,bjutɪfldeɪtubiəfæn,bjutɪfldeɪtubiəfæn,data\speechocean\audio\so_train_00273.wav,speechocean762,8,19
speechocean_train_274,TIME FOR ME TO MAKE IT PRETTY,taɪmfɜrmitumeɪkɪtprɪti,taɪmfɜrmitumeɪkɪtprɪti,data\speechocean\audio\so_train_00274.wav,speechocean762,8,19
speechocean_train_275,DO YOU BELIEVE IN DREAMS,dʊjubɪlivɪndrimz,dʊjubɪlivɪndrimz,data\speechocean\audio\so_train_00275.wav,speechocean762,8,19
speechocean_train_276,I WILL CONTINUE TO LOOK UP TO HERE,aɪwɪlkəntɪnjutulʊkəptuhɪə,aɪwɪlkəntɪnjutulʊkəptuhɪə,data\speechocean\audio\so_train_00276.wav,speechocean762,8,19
speechocean_train_277,HOPE IS IN THE TOUR,hoʊpɪzɪnðətʊə,hoʊpɪzɪnðətʊə,data\speechocean\audio\so_train_00277.wav,speechocean762,8,19
speechocean_train_278,IT IS A GREAT RESOURCE,ɪtɪzəgreɪtrɪsɔrs,ɪtɪzəgreɪtrɪsɔrs,data\speechocean\audio\so_train_00278.wav,speechocean762,8,19
speechocean_train_279,THEY PASS INTO THE STREET,ðeɪpɑsɪntuðəstrit,ðeɪpɑsɪntuðəstrit,data\speechocean\audio\so_train_00279.wav,speechocean762,8,19
speechocean_train_280,THE ANSWER TO THAT WAS ALSO BEGINNING TO COME,ðəɑnsətuðætwəzɔlsoʊbɪgɪnɪŋtukəm,ðəɑnsətuðætwəzɔlsoʊbɪgɪnɪŋtukəm,data\speechocean\audio\so_train_00280.wav,speechocean762,8,19
speechocean_train_281,I COULD TAKE NO MORE OF THE FACE OF,aɪkʊdteɪknoʊmɔəvðəfeɪsəv,aɪkʊdteɪknoʊmɔəvðəfeɪsəv,data\speechocean\audio\so_train_00281.wav,speechocean762,8,21
speechocean_train_282,I HAVE NO CHANCE WHAT TO EXPRESS,aɪhævnoʊtʃɑnswəttuɪksprɛs,aɪhævnoʊtʃɑnswəttuɪksprɛs,data\speechocean\audio\so_train_00282.wav,speechocean762,8,21
speechocean_train_283,WHERE ARE YOU PLAYING TO PLAY NOW,wɛrɑjupleɪɪŋtupleɪnaʊ,wɛrɑjupleɪɪŋtupleɪnaʊ,data\speechocean\audio\so_train_00283.wav,speechocean762,8,21
speechocean_train_284,I NEED TO FIND THAT BOOK,aɪnidtufaɪndðætbʊk,aɪnidtufaɪndðætbʊk,data\speechocean\audio\so_train_00284.wav,speechocean762,8,21
speechocean_train_285,I WANT TO BE OUT IN THE SHOW,aɪwənttubiaʊtɪnðəʃoʊ,aɪwənttubiaʊtɪnðəʃoʊ,data\speechocean\audio\so_train_00285.wav,speechocean762,8,21
speechocean_train_286,I JUST WANT HIM TO LOVE ME,aɪdʒəstwɑnthɪmtuləvmi,aɪdʒəstwɑnthɪmtuləvmi,data\speechocean\audio\so_train_00286.wav,speechocean762,8,21
speechocean_train_287,I THINK IT'S TIME TO REST,aɪθɪŋkɪtstaɪmturɛst,aɪθɪŋkɪtstaɪmturɛst,data\speechocean\audio\so_train_00287.wav,speechocean762,8,21
speechocean_train_288,I FEEL LIKE GOING FOR A WAKE,aɪfillaɪkgoʊɪŋfɔrəweɪk,aɪfillaɪkgoʊɪŋfɔrəweɪk,data\speechocean\audio\so_train_00288.wav,speechocean762,8,21
