id,word,ipa,audio_path,split,ipa_clean
303,investigate,/ɪnˈvɛstɪgeɪt/,audio/investigate/en047437.mp3,train,ɪnˈvɛstɪgeɪt
304,disk,/ˈdɪsk/,audio/disk/en1025505.mp3,train,ˈdɪsk
305,corrections,/kəˈrɛkʃən/,audio/corrections/en019745.mp3,train,kəˈrɛkʃən
306,elevation,/ˌɛlɪˈveɪʃən/,audio/elevation/en1028740.mp3,train,ˌɛlɪˈveɪʃən
307,ahead,/əˈhɛd/,audio/ahead/en002095.mp3,train,əˈhɛd
308,stars,/ˈstɑːr/,audio/stars/en083649.mp3,train,ˈstɑːr
309,sweden,/ˈswiːdən/,audio/sweden/en087188.mp3,train,ˈswiːdən
310,mauritius,/məˈrɪʃəs/,audio/mauritius/en1055002.mp3,train,məˈrɪʃəs
311,enlargement,/ɪnˈlɑːrdʒmənt/,audio/enlargement/en1029604.mp3,train,ɪnˈlɑːrdʒmənt
312,almost,/ˈɔːlməʊst/,audio/almost/en002686.mp3,train,ˈɔːlməʊst
313,generation,/ˌdʒɛnəˈreɪʃən/,audio/generation/en038018.mp3,train,ˌdʒɛnəˈreɪʃən
314,blonde,/ˈblɒnd/,audio/blonde/en008895.mp3,train,ˈblɒnd
315,conditioning,/kənˈdɪʃənɪŋ/,audio/conditioning/en1018249.mp3,train,kənˈdɪʃənɪŋ
316,archive,/ˈɑːrkaɪv/,audio/archive/en004150.mp3,train,ˈɑːrkaɪv
317,boring,/ˈbɔːrɪŋ/,audio/boring/en009679.mp3,train,ˈbɔːrɪŋ
318,interactions,/ˌɪntərˈækʃən/,audio/interactions/en047034.mp3,train,ˌɪntərˈækʃən
319,full,/ˈfʊl/,audio/full/en037153.mp3,train,ˈfʊl
320,educational,/ˌɛdʒʊˈkeɪʃənəl/,audio/educational/en028672.mp3,train,ˌɛdʒʊˈkeɪʃənəl
321,log,/ˈlɒg/,audio/log/en052038.mp3,train,ˈlɒg
322,regression,/rɪˈgrɛʃən/,audio/regression/en1072690.mp3,train,rɪˈgrɛʃən
323,determination,/dɪˌtɜːrmɪˈneɪʃən/,audio/determination/en024396.mp3,train,dɪˌtɜːrmɪˈneɪʃən
324,brochures,/ˈbrəʊʃjʊər/,audio/brochures/en010948.mp3,train,ˈbrəʊʃjʊər
325,hostels,/ˈhɒstəl/,audio/hostels/en044158.mp3,train,ˈhɒstəl
326,repair,/rɪˈpɛər/,audio/repair/en071876.mp3,train,rɪˈpɛər
327,revenge,/rɪˈvɛndʒ/,audio/revenge/en072991.mp3,train,rɪˈvɛndʒ
328,align,/əˈlaɪn/,audio/align/en002391.mp3,train,əˈlaɪn
329,hats,/ˈhæt/,audio/hats/en041928.mp3,train,ˈhæt
330,radio,/ˈreɪdiəʊ/,audio/radio/en069085.mp3,train,ˈreɪdiəʊ
331,really,/ˈrɪəli/,audio/really/en069944.mp3,train,ˈrɪəli
332,connection,/kəˈnɛkʃən/,audio/connection/en018371.mp3,train,kəˈnɛkʃən
333,greatly,/ˈgreɪtli/,audio/greatly/en040027.mp3,train,ˈgreɪtli
334,issues,/ˈɪʃuː/,audio/issues/en047684.mp3,train,ˈɪʃuː
335,back,/ˈbæk/,audio/back/en005919.mp3,train,ˈbæk
336,calculation,/ˌkælkjʊˈleɪʃən/,audio/calculation/en012309.mp3,train,ˌkælkjʊˈleɪʃən
337,eclipse,/ɪˈklɪps/,audio/eclipse/en1028224.mp3,train,ɪˈklɪps
338,surgery,/ˈsɜːrdʒəri/,audio/surgery/en086685.mp3,train,ˈsɜːrdʒəri
339,excitement,/ɪkˈsaɪtmənt/,audio/excitement/en031447.mp3,train,ɪkˈsaɪtmənt
340,ensemble,/ɒnˈsɒmbəl/,audio/ensemble/en030140.mp3,train,ɒnˈsɒmbəl
341,material,/məˈtɪəriəl/,audio/material/en054164.mp3,train,məˈtɪəriəl
342,invest,/ɪnˈvɛst/,audio/invest/en047427.mp3,train,ɪnˈvɛst
343,procedure,/prəʊˈsiːdʒər/,audio/procedure/en067004.mp3,train,prəʊˈsiːdʒər
344,skiing,/ˈskiːɪŋ/,audio/skiing/en079500.mp3,train,ˈskiːɪŋ
345,phrase,/ˈfreɪz/,audio/phrase/en063657.mp3,train,ˈfreɪz
346,sake,/ˈseɪk/,audio/sake/en074907.mp3,train,ˈseɪk
347,action,/ˈækʃən/,audio/action/en000969.mp3,train,ˈækʃən
348,swing,/ˈswɪŋ/,audio/swing/en087379.mp3,train,ˈswɪŋ
349,don,/dɒn/,audio/don/en026737.mp3,train,dɒn
350,enforcement,/ɪnˈfɔːrsmənt/,audio/enforcement/en029850.mp3,train,ɪnˈfɔːrsmənt
351,compliance,/kəmˈplaɪəns/,audio/compliance/en017625.mp3,train,kəmˈplaɪəns
352,trying,/ˈtraɪɪŋ/,audio/trying/en092440.mp3,train,ˈtraɪɪŋ
353,roommates,/ˈruːmmeɪt/,audio/roommates/en073985.mp3,train,ˈruːmmeɪt
354,valuation,/ˌvæljuˈeɪʃən/,audio/valuation/en095073.mp3,train,ˌvæljuˈeɪʃən
355,singer,/ˈsɪŋə/,audio/singer/en079160.mp3,train,ˈsɪŋə
356,aside,/əˈsaɪd/,audio/aside/en004585.mp3,train,əˈsaɪd
357,alto,/ˈæltəʊ/,audio/alto/en002837.mp3,train,ˈæltəʊ
358,kills,/ˈkɪl/,audio/kills/en048928.mp3,train,ˈkɪl
359,salon,/ˈsælɒn/,audio/salon/en074975.mp3,train,ˈsælɒn
360,access,/ˈæksɛs/,audio/access/en000442.mp3,train,ˈæksɛs
361,eventually,/ɪˈvɛntʃuəli/,audio/eventually/en031076.mp3,train,ɪˈvɛntʃuəli
362,attachments,/əˈtætʃmənt/,audio/attachments/en005134.mp3,train,əˈtætʃmənt
363,riders,/ˈraɪdər/,audio/riders/en073320.mp3,train,ˈraɪdər
364,pixel,/ˈpɪksəl/,audio/pixel/en1065815.mp3,train,ˈpɪksəl
365,members,/ˈmɛmbə/,audio/members/en054715.mp3,train,ˈmɛmbə
366,values,/ˈvæljuː/,audio/values/en095087.mp3,train,ˈvæljuː
367,officially,/əˈfɪʃəli/,audio/officially/en1060572.mp3,train,əˈfɪʃəli
368,demographic,/ˌdɛməˈgræfɪk/,audio/demographic/en1023344.mp3,train,ˌdɛməˈgræfɪk
369,six,/ˈsɪks/,audio/six/en079347.mp3,train,ˈsɪks
370,buck,/ˈbʌk/,audio/buck/en011299.mp3,train,ˈbʌk
371,marathon,/ˈmærəθən/,audio/marathon/en1054279.mp3,train,ˈmærəθən
372,glucose,/ˈgluːkəʊz/,audio/glucose/en1037777.mp3,train,ˈgluːkəʊz
373,mars,/ˈmɑːrz/,audio/mars/en053922.mp3,train,ˈmɑːrz
374,employee,/ɪmˈplɔɪiː/,audio/employee/en029419.mp3,train,ɪmˈplɔɪiː
375,stolen,/ˈstəʊlən/,audio/stolen/en084500.mp3,train,ˈstəʊlən
376,discrete,/dɪsˈkriːt/,audio/discrete/en025570.mp3,train,dɪsˈkriːt
377,nickname,/ˈnɪkneɪm/,audio/nickname/en058222.mp3,train,ˈnɪkneɪm
378,removed,/rɪˈmuːvd/,audio/removed/en071743.mp3,train,rɪˈmuːvd
379,approve,/əˈpruːv/,audio/approve/en004034.mp3,train,əˈpruːv
380,advance,/ədˈvɑːns/,audio/advance/en001485.mp3,train,ədˈvɑːns
381,ocean,/ˈəʊʃən/,audio/ocean/en059396.mp3,train,ˈəʊʃən
382,banner,/ˈbænər/,audio/banner/en006485.mp3,train,ˈbænər
383,territory,/ˈtɛrətərɪ/,audio/territory/en089057.mp3,train,ˈtɛrətərɪ
384,selective,/sɪˈlɛktɪv/,audio/selective/en1078237.mp3,train,sɪˈlɛktɪv
385,bidder,/ˈbɪdər/,audio/bidder/en008090.mp3,train,ˈbɪdər
386,parameters,/pəˈræmɪtər/,audio/parameters/en1062983.mp3,train,pəˈræmɪtər
387,understood,/ˌʌndərˈstʊd/,audio/understood/en093593.mp3,train,ˌʌndərˈstʊd
388,alerts,/əˈlɜːrt/,audio/alerts/en002340.mp3,train,əˈlɜːrt
389,rapid,/ˈræpɪd/,audio/rapid/en069506.mp3,train,ˈræpɪd
390,magic,/ˈmædʒɪk/,audio/magic/en053073.mp3,train,ˈmædʒɪk
391,bob,/ˈbɒb/,audio/bob/en009196.mp3,train,ˈbɒb
392,mandatory,/ˈmændətəri/,audio/mandatory/en053484.mp3,train,ˈmændətəri
393,who,/ˌdʌbəljuːeɪtʃˈəʊ/,audio/who/en097981.mp3,train,ˌdʌbəljuːeɪtʃˈəʊ
394,contrast,/ˈkɒntræst/,audio/contrast/en019114.mp3,train,ˈkɒntræst
395,use,/ˈjuːs/,audio/use/en094726.mp3,train,ˈjuːs
396,wake,/ˈweɪk/,audio/wake/en096293.mp3,train,ˈweɪk
397,tutorial,/tjuːˈtɔːriəl/,audio/tutorial/en092821.mp3,train,tjuːˈtɔːriəl
398,senator,/ˈsɛnətər/,audio/senator/en1078466.mp3,train,ˈsɛnətər
399,folders,/ˈfəʊldər/,audio/folders/en035425.mp3,train,ˈfəʊldər
400,doing,/ˈduːɪŋ/,audio/doing/en026624.mp3,train,ˈduːɪŋ
401,driver,/ˈdraɪvər/,audio/driver/en027514.mp3,train,ˈdraɪvər
402,waves,/ˈweɪv/,audio/waves/en096958.mp3,train,ˈweɪv
403,venue,/ˈvɛnjuː/,audio/venue/en095371.mp3,train,ˈvɛnjuː
404,engaging,/ɪnˈgeɪdʒɪŋ/,audio/engaging/en029896.mp3,train,ɪnˈgeɪdʒɪŋ
405,redhead,/ˈrɛdhɛd/,audio/redhead/en1072346.mp3,train,ˈrɛdhɛd
406,rentals,/ˈrɛntəl/,audio/rentals/en071866.mp3,train,ˈrɛntəl
407,silent,/ˈsaɪlənt/,audio/silent/en078948.mp3,train,ˈsaɪlənt
408,cost,/ˈkɒst/,audio/cost/en019846.mp3,train,ˈkɒst
409,employment,/ɪmˈplɔɪmənt/,audio/employment/en029433.mp3,train,ɪmˈplɔɪmənt
410,elements,/ˈɛlɪmənt/,audio/elements/en028992.mp3,train,ˈɛlɪmənt
411,marvel,/ˈmɑːrvəl/,audio/marvel/en053966.mp3,train,ˈmɑːrvəl
412,stretch,/ˈstrɛtʃ/,audio/stretch/en085045.mp3,train,ˈstrɛtʃ
413,xerox,/ˈzɪərɒks/,audio/xerox/en1100373.mp3,train,ˈzɪərɒks
414,traffic,/ˈtræfɪk/,audio/traffic/en091366.mp3,train,ˈtræfɪk
415,shield,/ˈʃiːld/,audio/shield/en077907.mp3,train,ˈʃiːld
416,engine,/ˈɛndʒɪn/,audio/engine/en029903.mp3,train,ˈɛndʒɪn
417,fellow,/ˈfɛləʊ/,audio/fellow/en033447.mp3,train,ˈfɛləʊ
418,rom,/ˈrɒm/,audio/rom/en1075165.mp3,train,ˈrɒm
419,installation,/ˌɪnstəˈleɪʃən/,audio/installation/en046718.mp3,train,ˌɪnstəˈleɪʃən
420,bench,/ˈbɛntʃ/,audio/bench/en007719.mp3,train,ˈbɛntʃ
421,surely,/ˈʃʊərli/,audio/surely/en086620.mp3,train,ˈʃʊərli
422,toxic,/ˈtɒksɪk/,audio/toxic/en1090770.mp3,train,ˈtɒksɪk
423,distributions,/ˌdɪstrɪˈbjuːʃən/,audio/distributions/en026254.mp3,train,ˌdɪstrɪˈbjuːʃən
424,colleague,/ˈkɒliːg/,audio/colleague/en016637.mp3,train,ˈkɒliːg
425,trunk,/ˈtrʌŋk/,audio/trunk/en092326.mp3,train,ˈtrʌŋk
426,reveals,/rɪˈviːl/,audio/reveals/en072975.mp3,train,rɪˈviːl
427,recorders,/rɪˈkɔːrdər/,audio/recorders/en070434.mp3,train,rɪˈkɔːrdər
428,learners,/ˈlɜːrnər/,audio/learners/en050339.mp3,train,ˈlɜːrnər
429,mailman,/ˈmeɪlmæn/,audio/mailman/en1053735.mp3,train,ˈmeɪlmæn
430,grill,/ˈgrɪl/,audio/grill/en040205.mp3,train,ˈgrɪl
431,realtor,/rɪəltər/,audio/realtor/en069963.mp3,train,rɪəltər
432,premiere,/ˈprɛmiɛər/,audio/premiere/en1067909.mp3,train,ˈprɛmiɛər
433,trainer,/ˈtreɪnər/,audio/trainer/en091450.mp3,train,ˈtreɪnər
434,asks,/ˈɑːsk/,audio/asks/en004590.mp3,train,ˈɑːsk
435,polish,/ˈpəʊlɪʃ/,audio/polish/en065130.mp3,train,ˈpəʊlɪʃ
436,wanna,/ˈwɒnə/,audio/wanna/en096477.mp3,train,ˈwɒnə
437,wildlife,/ˈwaɪldlaɪf/,audio/wildlife/en098286.mp3,train,ˈwaɪldlaɪf
438,beverage,/ˈbɛvərɪdʒ/,audio/beverage/en007968.mp3,train,ˈbɛvərɪdʒ
439,jury,/ˈdʒʊəri/,audio/jury/en048592.mp3,train,ˈdʒʊəri
440,tomato,/təˈmɑːtəʊ/,audio/tomato/en090762.mp3,train,təˈmɑːtəʊ
441,documentation,/ˌdɒkjumɛnˈteɪʃən/,audio/documentation/en1026333.mp3,train,ˌdɒkjumɛnˈteɪʃən
442,activation,/ˌæktɪˈveɪʃən/,audio/activation/en1001660.mp3,train,ˌæktɪˈveɪʃən
443,seconds,/ˈsɛkənd/,audio/seconds/en076438.mp3,train,ˈsɛkənd
444,latin,/ˈlætɪn/,audio/latin/en049870.mp3,train,ˈlætɪn
445,exemption,/ɪgˈzɛmpʃən/,audio/exemption/en031561.mp3,train,ɪgˈzɛmpʃən
446,affiliates,/əˈfɪliət/,audio/affiliates/en001773.mp3,train,əˈfɪliət
447,charged,/ˈtʃɑːrdʒd/,audio/charged/en014132.mp3,train,ˈtʃɑːrdʒd
448,modular,/ˈmɒdʒʊlər/,audio/modular/en1057051.mp3,train,ˈmɒdʒʊlər
449,screw,/ˈskruː/,audio/screw/en076083.mp3,train,ˈskruː
450,cork,/ˈkɔːrk/,audio/cork/en019620.mp3,train,ˈkɔːrk
451,themselves,/ðəmˈsɛlvz/,audio/themselves/en089258.mp3,train,ðəmˈsɛlvz
452,amateur,/ˈæmətər/,audio/amateur/en002870.mp3,train,ˈæmətər
453,tissue,/ˈtɪsjuː/,audio/tissue/en090566.mp3,train,ˈtɪsjuː
454,advertising,/ˈædvərˌtaɪzɪŋ/,audio/advertising/en001600.mp3,train,ˈædvərˌtaɪzɪŋ
455,correlation,/ˌkɒrəˈleɪʃən/,audio/correlation/en1019905.mp3,train,ˌkɒrəˈleɪʃən
456,intend,/ɪnˈtɛnd/,audio/intend/en046979.mp3,train,ɪnˈtɛnd
457,baby,/ˈbeɪbi/,audio/baby/en005889.mp3,train,ˈbeɪbi
458,lifestyle,/ˈlaɪfstaɪl/,audio/lifestyle/en051126.mp3,train,ˈlaɪfstaɪl
459,cloud,/ˈklaʊd/,audio/cloud/en016045.mp3,train,ˈklaʊd
460,lung,/ˈlʌŋ/,audio/lung/en052837.mp3,train,ˈlʌŋ
461,bookings,/ˈbʊkɪŋ/,audio/bookings/en009497.mp3,train,ˈbʊkɪŋ
462,adverse,/ˈædvɜːrs/,audio/adverse/en001564.mp3,train,ˈædvɜːrs
463,visible,/ˈvɪzɪbəl/,audio/visible/en095838.mp3,train,ˈvɪzɪbəl
464,tracker,/ˈtrækəʳ/,audio/tracker/en1090860.mp3,train,ˈtrækəʳ
465,swedish,/ˈswiːdɪʃ/,audio/swedish/en087196.mp3,train,ˈswiːdɪʃ
466,trance,/ˈtrɑːns/,audio/trance/en1091013.mp3,train,ˈtrɑːns
467,someone,/ˈsʌmwʌn/,audio/someone/en081434.mp3,train,ˈsʌmwʌn
468,grab,/ˈgræb/,audio/grab/en039515.mp3,train,ˈgræb
469,quickly,/ˈkwɪkli/,audio/quickly/en068852.mp3,train,ˈkwɪkli
470,white,/waɪt/,audio/white/en097977.mp3,train,waɪt
471,revenue,/ˈrɛvənjuː/,audio/revenue/en073007.mp3,train,ˈrɛvənjuː
472,greetings,/ˈgriːtɪŋ/,audio/greetings/en040134.mp3,train,ˈgriːtɪŋ
473,quotes,/ˈkwəʊt/,audio/quotes/en068991.mp3,train,ˈkwəʊt
474,found,/ˈfaʊnd/,audio/found/en036335.mp3,train,ˈfaʊnd
475,india,/ˈɪndiə/,audio/india/en1045529.mp3,train,ˈɪndiə
476,emotional,/ɪˈməʊʃənəl/,audio/emotional/en029348.mp3,train,ɪˈməʊʃənəl
477,coal,/ˈkəʊl/,audio/coal/en016227.mp3,train,ˈkəʊl
478,automobile,/ˈɔːtəməbiːl/,audio/automobile/en1006621.mp3,train,ˈɔːtəməbiːl
479,spirits,/ˈspɪrɪt/,audio/spirits/en082490.mp3,train,ˈspɪrɪt
480,girls,/ˈgɜːrl/,audio/girls/en038525.mp3,train,ˈgɜːrl
481,shareholders,/ˈʃɛərhəʊldər/,audio/shareholders/en077659.mp3,train,ˈʃɛərhəʊldər
482,filter,/ˈfɪltər/,audio/filter/en033990.mp3,train,ˈfɪltər
483,obvious,/ˈɒbviəs/,audio/obvious/en059303.mp3,train,ˈɒbviəs
484,visitor,/ˈvɪzɪtər/,audio/visitor/en095861.mp3,train,ˈvɪzɪtər
485,pleasant,/ˈplɛzənt/,audio/pleasant/en064584.mp3,train,ˈplɛzənt
486,prefer,/prɪˈfɜːr/,audio/prefer/en066202.mp3,train,prɪˈfɜːr
487,closure,/ˈkləʊʒər/,audio/closure/en015993.mp3,train,ˈkləʊʒər
488,strengths,/ˈstrɛŋθ/,audio/strengths/en084976.mp3,train,ˈstrɛŋθ
489,therapeutic,/ˌθɛrəˈpjuːtɪk/,audio/therapeutic/en1089373.mp3,train,ˌθɛrəˈpjuːtɪk
490,immediately,/ɪˈmiːdiətli/,audio/immediately/en045181.mp3,train,ɪˈmiːdiətli
491,integration,/ˌɪntɪˈgreɪʃən/,audio/integration/en1047265.mp3,train,ˌɪntɪˈgreɪʃən
492,individually,/ˌɪndɪˈvɪdʒuəli/,audio/individually/en1045739.mp3,train,ˌɪndɪˈvɪdʒuəli
493,congress,/ˈkɒŋɡrɛs/,audio/congress/en018336.mp3,train,ˈkɒŋɡrɛs
494,goat,/ˈɡəʊt/,audio/goat/en039138.mp3,train,ˈɡəʊt
495,knowing,/ˈnəʊɪŋ/,audio/knowing/en049296.mp3,train,ˈnəʊɪŋ
496,demand,/dɪˈmɑːnd/,audio/demand/en023547.mp3,train,dɪˈmɑːnd
497,compromise,/ˈkɒmprəmaɪz/,audio/compromise/en017803.mp3,train,ˈkɒmprəmaɪz
498,limitations,/ˌlɪmɪˈteɪʃən/,audio/limitations/en1052036.mp3,train,ˌlɪmɪˈteɪʃən
499,relocation,/ˌriːləʊˈkeɪʃən/,audio/relocation/en071513.mp3,train,ˌriːləʊˈkeɪʃən
500,direct,/dɪˈrɛkt/,audio/direct/en025200.mp3,train,dɪˈrɛkt
501,four,/ˈfɔːr/,audio/four/en036396.mp3,train,ˈfɔːr
502,acne,/ˈækni/,audio/acne/en1001534.mp3,train,ˈækni
503,russian,/ˈrʌʃən/,audio/russian/en1075927.mp3,train,ˈrʌʃən
504,genome,/ˈdʒiːnəʊm/,audio/genome/en1036977.mp3,train,ˈdʒiːnəʊm
505,pepper,/ˈpɛpər/,audio/pepper/en063029.mp3,train,ˈpɛpər
506,articles,/ˈɑːrtɪkəl/,audio/articles/en004465.mp3,train,ˈɑːrtɪkəl
507,thunder,/ˈθʌndər/,audio/thunder/en090105.mp3,train,ˈθʌndər
508,period,/ˈpɪəriəd/,audio/period/en063186.mp3,train,ˈpɪəriəd
509,ave,/ˈɑːvɪ/,audio/ave/en1006699.mp3,train,ˈɑːvɪ
510,out,/ˈaʊt/,audio/out/en060403.mp3,train,ˈaʊt
511,boutique,/buːˈtiːk/,audio/boutique/en1010561.mp3,train,buːˈtiːk
512,seeing,/ˈsiːɪŋ/,audio/seeing/en076598.mp3,train,ˈsiːɪŋ
513,programmer,/ˈprəʊgræmər/,audio/programmer/en1068804.mp3,train,ˈprəʊgræmər
514,oils,/ˈɔɪl/,audio/oils/en059625.mp3,train,ˈɔɪl
515,fax,/ˈfæks/,audio/fax/en033186.mp3,train,ˈfæks
516,temporarily,/ˈtɛmpərərəli/,audio/temporarily/en1088807.mp3,train,ˈtɛmpərərəli
517,rush,/ˈrʌʃ/,audio/rush/en074614.mp3,train,ˈrʌʃ
518,spots,/ˈspɒt/,audio/spots/en082787.mp3,train,ˈspɒt
519,flat,/ˈflæt/,audio/flat/en034659.mp3,train,ˈflæt
520,comparison,/kəmˈpærɪsən/,audio/comparison/en017367.mp3,train,kəmˈpærɪsən
521,modification,/ˌmɒdɪfɪˈkeɪʃən/,audio/modification/en1057046.mp3,train,ˌmɒdɪfɪˈkeɪʃən
522,prevent,/prɪˈvɛnt/,audio/prevent/en066590.mp3,train,prɪˈvɛnt
523,accreditation,/əˌkrɛdɪˈteɪʃən/,audio/accreditation/en1001376.mp3,train,əˌkrɛdɪˈteɪʃən
524,smart,/ˈsmɑːt/,audio/smart/en080396.mp3,train,ˈsmɑːt
525,acquisitions,/ˌækwɪˈzɪʃən/,audio/acquisitions/en000890.mp3,train,ˌækwɪˈzɪʃən
526,arrive,/əˈraɪv/,audio/arrive/en004391.mp3,train,əˈraɪv
527,rack,/ˈræk/,audio/rack/en069059.mp3,train,ˈræk
528,sexuality,/ˌsɛkʃuˈæləti/,audio/sexuality/en1079027.mp3,train,ˌsɛkʃuˈæləti
529,retention,/rɪˈtɛnʃən/,audio/retention/en072841.mp3,train,rɪˈtɛnʃən
530,bedrooms,/ˈbɛdruːm/,audio/bedrooms/en007296.mp3,train,ˈbɛdruːm
531,constitutes,/ˈkɒnstɪtjuːt/,audio/constitutes/en018696.mp3,train,ˈkɒnstɪtjuːt
532,pathology,/pəˈθɒlədʒi/,audio/pathology/en1063560.mp3,train,pəˈθɒlədʒi
533,february,/ˈfɛbrʊəri/,audio/february/en033291.mp3,train,ˈfɛbrʊəri
534,willow,/ˈwɪləʊ/,audio/willow/en098356.mp3,train,ˈwɪləʊ
535,activists,/ˈæktɪvɪst/,audio/activists/en1001673.mp3,train,ˈæktɪvɪst
536,trains,/ˈtreɪn/,audio/trains/en091421.mp3,train,ˈtreɪn
537,worse,/ˈwɜːrs/,audio/worse/en099273.mp3,train,ˈwɜːrs
538,retain,/rɪˈteɪn/,audio/retain/en072792.mp3,train,rɪˈteɪn
539,chassis,/ˈʃæsi/,audio/chassis/en1014739.mp3,train,ˈʃæsi
540,sweet,/ˈswiːt/,audio/sweet/en087220.mp3,train,ˈswiːt
541,pretty,/ˈprɪti/,audio/pretty/en066534.mp3,train,ˈprɪti
542,courtesy,/ˈkɜːrtɪsi/,audio/courtesy/en020233.mp3,train,ˈkɜːrtɪsi
543,following,/ˈfɒləʊɪŋ/,audio/following/en035502.mp3,train,ˈfɒləʊɪŋ
544,twenty,/ˈtwɛnti/,audio/twenty/en092925.mp3,train,ˈtwɛnti
545,physicians,/fɪˈzɪʃən/,audio/physicians/en063683.mp3,train,fɪˈzɪʃən
546,hairy,/ˈhɛəri/,audio/hairy/en041073.mp3,train,ˈhɛəri
547,joins,/ˈdʒɔɪn/,audio/joins/en048271.mp3,train,ˈdʒɔɪn
548,elderly,/ˈɛldərli/,audio/elderly/en028901.mp3,train,ˈɛldərli
549,blue,/ˈbluː/,audio/blue/en009029.mp3,train,ˈbluː
550,pen,/ˈpɛn/,audio/pen/en062901.mp3,train,ˈpɛn
551,gathering,/ˈgæðərɪŋ/,audio/gathering/en037851.mp3,train,ˈgæðərɪŋ
552,accurately,/ˈækjʊrətli/,audio/accurately/en000705.mp3,train,ˈækjʊrətli
553,gay,/ˈɡeɪ/,audio/gay/en037887.mp3,train,ˈɡeɪ
554,scientific,/ˌsaɪənˈtɪfɪk/,audio/scientific/en075773.mp3,train,ˌsaɪənˈtɪfɪk
555,events,/ɪˈvɛnt/,audio/events/en031054.mp3,train,ɪˈvɛnt
556,both,/ˈbəʊθ/,audio/both/en009773.mp3,train,ˈbəʊθ
557,protective,/prəˈtɛktɪv/,audio/protective/en067673.mp3,train,prəˈtɛktɪv
558,faith,/ˈfeɪθ/,audio/faith/en032586.mp3,train,ˈfeɪθ
559,opens,/ˈəʊpən/,audio/opens/en059864.mp3,train,ˈəʊpən
560,proposal,/prəˈpəʊzəl/,audio/proposal/en067534.mp3,train,prəˈpəʊzəl
561,wish,/ˈwɪʃ/,audio/wish/en098666.mp3,train,ˈwɪʃ
562,bacteria,/bækˈtɪəriə/,audio/bacteria/en1007006.mp3,train,bækˈtɪəriə
563,deck,/ˈdɛk/,audio/deck/en022985.mp3,train,ˈdɛk
564,info,/ˈɪnfəʊ/,audio/info/en1046253.mp3,train,ˈɪnfəʊ
565,corresponding,/ˌkɒrɪˈspɒndɪŋ/,audio/corresponding/en019800.mp3,train,ˌkɒrɪˈspɒndɪŋ
566,captain,/ˈkæptɪn/,audio/captain/en012806.mp3,train,ˈkæptɪn
567,nearly,/ˈnɪərli/,audio/nearly/en057772.mp3,train,ˈnɪərli
568,disorder,/ˌdɪsˈɔːrdər/,audio/disorder/en025829.mp3,train,ˌdɪsˈɔːrdər
569,tube,/ˈtjuːb/,audio/tube/en092475.mp3,train,ˈtjuːb
570,component,/kəmˈpəʊnənt/,audio/component/en017689.mp3,train,kəmˈpəʊnənt
571,yeast,/ˈjiːst/,audio/yeast/en099827.mp3,train,ˈjiːst
572,socket,/ˈsɒkɪt/,audio/socket/en081155.mp3,train,ˈsɒkɪt
573,preference,/ˈprɛfərəns/,audio/preference/en066225.mp3,train,ˈprɛfərəns
574,bald,/ˈbɔːld/,audio/bald/en006296.mp3,train,ˈbɔːld
575,enemy,/ˈɛnəmi/,audio/enemy/en029790.mp3,train,ˈɛnəmi
576,australian,/ɒˈstreɪliən/,audio/australian/en1006402.mp3,train,ɒˈstreɪliən
577,word,/'wɜːd/,audio/word/en098994.mp3,train,'wɜːd
578,transparent,/trænsˈpærənt/,audio/transparent/en1091212.mp3,train,trænsˈpærənt
579,spouse,/ˈspaʊs/,audio/spouse/en082831.mp3,train,ˈspaʊs
580,machine,/məˈʃiːn/,audio/machine/en052988.mp3,train,məˈʃiːn
581,reflection,/rɪˈflɛkʃən/,audio/reflection/en070763.mp3,train,rɪˈflɛkʃən
582,shuttle,/ˈʃʌtəl/,audio/shuttle/en078675.mp3,train,ˈʃʌtəl
583,quad,/ˈkwɒd/,audio/quad/en068604.mp3,train,ˈkwɒd
584,thumbnail,/ˈθʌmneɪl/,audio/thumbnail/en090087.mp3,train,ˈθʌmneɪl
585,ages,/ˈeɪdʒ/,audio/ages/en001914.mp3,train,ˈeɪdʒ
586,beam,/ˈbiːm/,audio/beam/en007076.mp3,train,ˈbiːm
587,another,/əˈnʌðər/,audio/another/en003407.mp3,train,əˈnʌðər
588,spa,/ˈspɑː/,audio/spa/en081805.mp3,train,ˈspɑː
589,cylinder,/ˈsɪlɪndər/,audio/cylinder/en1021653.mp3,train,ˈsɪlɪndər
590,considered,/kənˈsɪdəd/,audio/considered/en018531.mp3,train,kənˈsɪdəd
591,organization,/ˌɔːrgənaɪˈzeɪʃən/,audio/organization/en060204.mp3,train,ˌɔːrgənaɪˈzeɪʃən
592,deferred,/dɪˈfɜːd/,audio/deferred/en023239.mp3,train,dɪˈfɜːd
593,usage,/ˈjuːsɪdʒ/,audio/usage/en094718.mp3,train,ˈjuːsɪdʒ
594,alert,/əˈlɜːrt/,audio/alert/en002340.mp3,train,əˈlɜːrt
595,ping,/ˈpɪŋ/,audio/ping/en1065571.mp3,train,ˈpɪŋ
596,opponents,/əˈpəʊnənt/,audio/opponents/en059977.mp3,train,əˈpəʊnənt
597,implications,/ˌɪmplɪˈkeɪʃən/,audio/implications/en045340.mp3,train,ˌɪmplɪˈkeɪʃən
598,haiti,/ˈheɪti/,audio/haiti/en1040015.mp3,train,ˈheɪti
